"cruise","cast","niskin","date","latitude","longitude","depth"
"AR34B",10,12,2019-04-18 05:49:51,39.774,-70.8833333333333,25.415
"AR34B",10,13,2019-04-18 05:52:32,39.774,-70.8833333333333,5.37
"AR34B",10,14,2019-04-18 05:52:42,39.774,-70.8833333333333,5.518
"AR34B",11,1,2019-04-18 07:21:57,39.7735,-70.7761666666667,2.49
"AR34B",12,1,2019-04-18 08:56:33,39.774,-70.9915,3.066
"AR34B",14,1,2019-04-19 03:13:52,40.3641666666667,-70.8828333333333,2.953
"AR34B",15,1,2019-04-19 04:34:13,40.5123333333333,-70.884,2.143
"AR34B",16,1,2019-04-19 06:02:21,40.6966666666667,-70.8826666666667,2.715
"AR34B",17,1,2019-04-19 07:23:26,40.8631666666667,-70.8848333333333,2.196
"AR34B",18,1,2019-04-22 05:16:58,40.0988333333333,-70.884,141.23
"AR34B",18,2,2019-04-22 05:17:14,40.0988333333333,-70.884,142.79
"AR34B",18,3,2019-04-22 05:17:38,40.0988333333333,-70.884,139.606
"AR34B",18,4,2019-04-22 05:19:36,40.0988333333333,-70.884,130.439
"AR34B",18,5,2019-04-22 05:21:58,40.0988333333333,-70.884,109.335
"AR34B",18,6,2019-04-22 05:24:46,40.0988333333333,-70.884,76.391
"AR34B",18,7,2019-04-22 05:25:04,40.0988333333333,-70.884,75.452
"AR34B",18,8,2019-04-22 05:25:16,40.0988333333333,-70.884,74.902
"AR34B",18,9,2019-04-22 05:27:54,40.0988333333333,-70.884,45.881
"AR34B",18,10,2019-04-22 05:28:06,40.0988333333333,-70.884,47.209
"AR34B",18,11,2019-04-22 05:28:32,40.0988333333333,-70.884,46.059
"AR34B",18,12,2019-04-22 05:28:51,40.0988333333333,-70.884,45.811
"AR34B",18,13,2019-04-22 05:31:06,40.0988333333333,-70.884,23.448
"AR34B",18,14,2019-04-22 05:31:27,40.0988333333333,-70.884,24.149
"AR34B",18,15,2019-04-22 05:33:26,40.0988333333333,-70.884,7.83
"AR34B",18,16,2019-04-22 05:33:40,40.0988333333333,-70.884,6.749
"AR34B",18,17,2019-04-22 05:33:52,40.0988333333333,-70.884,6.881
"AR34B",18,18,2019-04-22 05:34:10,40.0988333333333,-70.884,6.934
"AR34B",19,1,2019-04-22 07:10:58,40.098,-70.7763333333333,3.223
"AR34B",20,1,2019-04-22 08:36:46,40.099,-70.9945,3.104
"AR34B",21,1,2019-04-22 14:54:44,39.9393333333333,-70.8845,440.2
"AR34B",21,2,2019-04-22 14:55:06,39.9393333333333,-70.8845,440.38
"AR34B",21,3,2019-04-22 14:55:17,39.9393333333333,-70.8845,440.818
"AR34B",21,4,2019-04-22 14:58:36,39.9393333333333,-70.8845,376.182
"AR34B",21,5,2019-04-22 15:02:53,39.9393333333333,-70.8845,239.011
"AR34B",21,6,2019-04-22 15:03:11,39.9393333333333,-70.8845,240.119
"AR34B",21,7,2019-04-22 15:03:37,39.9393333333333,-70.8845,240.684
"AR34B",21,8,2019-04-22 15:06:47,39.9393333333333,-70.8845,154.092
"AR34B",21,9,2019-04-22 15:09:08,39.9393333333333,-70.8845,126.747
"AR34B",21,10,2019-04-22 15:13:06,39.9393333333333,-70.8845,50.303
"AR34B",21,11,2019-04-22 15:13:18,39.9393333333333,-70.8845,51.763
"AR34B",21,12,2019-04-22 15:13:34,39.9393333333333,-70.8845,49.249
"AR34B",21,13,2019-04-22 15:15:43,39.9393333333333,-70.8845,35.617
"AR34B",21,14,2019-04-22 15:15:56,39.9393333333333,-70.8845,35.989
"AR34B",21,15,2019-04-22 15:18:20,39.9393333333333,-70.8845,13.46
"AR34B",21,16,2019-04-22 15:18:39,39.9393333333333,-70.8845,12.842
"AR34B",21,17,2019-04-22 15:20:40,39.9393333333333,-70.8845,6.317
"AR34B",21,18,2019-04-22 15:21:05,39.9393333333333,-70.8845,6.462
"AR34B",21,19,2019-04-22 15:21:40,39.9393333333333,-70.8845,6.083
"AR34B",21,20,2019-04-22 15:21:54,39.9393333333333,-70.8845,7.516
"AR34B",22,1,2019-04-23 00:08:17,39.94,-70.7755,444.13
"AR34B",22,2,2019-04-23 00:14:28,39.94,-70.7755,200.998
"AR34B",22,3,2019-04-23 00:14:45,39.94,-70.7755,203.309
"AR34B",22,4,2019-04-23 00:18:34,39.94,-70.7755,101.76
"AR34B",22,5,2019-04-23 00:18:49,39.94,-70.7755,103.242
"AR34B",22,6,2019-04-23 00:24:01,39.94,-70.7755,7.806
"AR34B",22,7,2019-04-23 00:24:37,39.94,-70.7755,7.832
"AR34B",22,8,2019-04-23 00:24:57,39.94,-70.7755,7.781
"AR34B",23,1,2019-04-23 02:15:06,39.7728333333333,-70.8831666666667,502.342
"AR34B",23,2,2019-04-23 02:27:59,39.7728333333333,-70.8831666666667,6.345
"AR34B",25,1,2019-04-23 04:46:58,39.939,-70.8853333333333,440.245
"AR34B",25,2,2019-04-23 04:57:42,39.939,-70.8853333333333,6.413
"AR34B",26,1,2019-04-23 05:57:20,40.0191666666667,-70.8826666666667,244.297
"AR34B",26,2,2019-04-23 06:01:02,40.0191666666667,-70.8826666666667,145.015
"AR34B",26,3,2019-04-23 06:04:18,40.0191666666667,-70.8826666666667,81.388
"AR34B",26,4,2019-04-23 06:06:41,40.0191666666667,-70.8826666666667,54.521
"AR34B",26,5,2019-04-23 06:10:19,40.0191666666667,-70.8826666666667,6.348
"AR34B",27,1,2019-04-23 07:07:45,40.0978333333333,-70.8838333333333,2.591
"AR34B",28,1,2019-04-23 07:58:50,40.1623333333333,-70.8838333333333,3.102
"AR39A",1,1,2019-09-26 14:21:51,40.3636666666667,-70.8815,86.7537481451211
"AR39A",1,2,2019-09-26 14:22:00,40.3636666666667,-70.8815,86.8390502261776
"AR39A",1,3,2019-09-26 14:25:00,40.3636666666667,-70.8815,39.7677321492252
"AR39A",1,4,2019-09-26 14:25:08,40.3636666666667,-70.8815,39.6278442417257
"AR39A",1,5,2019-09-26 14:27:03,40.3636666666667,-70.8815,20.033663527536
"AR39A",1,6,2019-09-26 14:27:18,40.3636666666667,-70.8815,19.964208944913
"AR39A",1,7,2019-09-26 14:28:28,40.3636666666667,-70.8815,8.87300179389228
"AR39A",1,8,2019-09-26 14:28:36,40.3636666666667,-70.8815,8.73706181574981
"AR39A",2,1,2019-09-26 20:03:07,40.1363333333333,-70.7748333333333,126.930716425677
"AR39A",2,2,2019-09-26 20:03:34,40.1363333333333,-70.7748333333333,126.876172314379
"AR39A",2,3,2019-09-26 20:06:41,40.1363333333333,-70.7748333333333,84.9949033527436
"AR39A",2,4,2019-09-26 20:07:02,40.1363333333333,-70.7748333333333,84.8272698325388
"AR39A",2,5,2019-09-26 20:11:02,40.1363333333333,-70.7748333333333,38.9321850723122
"AR39A",2,6,2019-09-26 20:11:23,40.1363333333333,-70.7748333333333,38.8151128657727
"AR39A",2,7,2019-09-26 20:13:32,40.1363333333333,-70.7748333333333,6.99875454585312
"AR39A",2,8,2019-09-26 20:13:43,40.1363333333333,-70.7748333333333,6.86876426486308
"AR39A",3,1,2019-09-27 12:47:01,40.0508333333333,-70.6005,125.113874730363
"AR39A",3,2,2019-09-27 12:48:18,40.0508333333333,-70.6005,110.365364836479
"AR39A",3,3,2019-09-27 12:49:23,40.0508333333333,-70.6005,100.079161031496
"AR39A",3,4,2019-09-27 12:50:48,40.0508333333333,-70.6005,80.1975829955179
"AR39A",3,5,2019-09-27 12:52:21,40.0508333333333,-70.6005,60.1950302465621
"AR39A",3,6,2019-09-27 12:53:41,40.0508333333333,-70.6005,45.1075036461324
"AR39A",3,7,2019-09-27 12:55:21,40.0508333333333,-70.6005,20.5402736830372
"AR39A",3,8,2019-09-27 12:56:46,40.0508333333333,-70.6005,2.88667799516612
"AR39A",4,1,2019-09-27 19:07:22,40.1365,-70.7753333333333,127.280788174454
"AR39A",4,2,2019-09-27 19:07:29,40.1365,-70.7753333333333,127.183600642529
"AR39A",4,3,2019-09-27 19:10:27,40.1365,-70.7753333333333,85.1357537898061
"AR39A",4,4,2019-09-27 19:10:35,40.1365,-70.7753333333333,85.0742551610632
"AR39A",4,5,2019-09-27 19:13:17,40.1365,-70.7753333333333,44.9702414806457
"AR39A",4,6,2019-09-27 19:13:25,40.1365,-70.7753333333333,45.1617181925905
"AR39A",4,7,2019-09-27 19:16:03,40.1365,-70.7753333333333,7.22003541176908
"AR39A",4,8,2019-09-27 19:16:11,40.1365,-70.7753333333333,7.09996818760792
"AR39A",5,1,2019-09-28 12:12:37,39.9398333333333,-70.8831666666667,437.30489744695
"AR39A",5,2,2019-09-28 12:12:44,39.9398333333333,-70.8831666666667,437.276180679865
"AR39A",5,3,2019-09-28 12:18:30,39.9398333333333,-70.8831666666667,199.48494095148
"AR39A",5,4,2019-09-28 12:18:38,39.9398333333333,-70.8831666666667,199.568216695153
"AR39A",5,5,2019-09-28 12:23:33,39.9398333333333,-70.8831666666667,45.107958609537
"AR39A",5,6,2019-09-28 12:23:41,39.9398333333333,-70.8831666666667,45.1526042229321
"AR39A",5,7,2019-09-28 12:25:52,39.9398333333333,-70.8831666666667,8.05568656919376
"AR39A",5,8,2019-09-28 12:26:00,39.9398333333333,-70.8831666666667,8.10331717974656
"AR39A",6,1,2019-09-29 15:28:36,39.9396666666667,-70.8838333333333,434.11335747473
"AR39A",6,2,2019-09-29 15:28:47,39.9396666666667,-70.8838333333333,433.826185177112
"AR39A",6,3,2019-09-29 15:35:05,39.9396666666667,-70.8838333333333,201.834496666632
"AR39A",6,4,2019-09-29 15:35:14,39.9396666666667,-70.8838333333333,201.621352699677
"AR39A",6,5,2019-09-29 15:40:42,39.9396666666667,-70.8838333333333,56.7869200835695
"AR39A",6,6,2019-09-29 15:41:44,39.9396666666667,-70.8838333333333,56.66489564967
"AR39A",6,7,2019-09-29 15:45:36,39.9396666666667,-70.8838333333333,6.82026383684815
"AR39A",6,8,2019-09-29 15:45:44,39.9396666666667,-70.8838333333333,6.94033337331549
"AR39A",7,1,2019-09-30 13:17:01,39.94,-70.7761666666667,440.029004551531
"AR39A",7,2,2019-09-30 13:17:11,39.94,-70.7761666666667,439.432891136365
"AR39A",7,3,2019-09-30 13:21:57,39.94,-70.7761666666667,260.327705106911
"AR39A",7,4,2019-09-30 13:22:04,39.94,-70.7761666666667,260.56259201353
"AR39A",7,5,2019-09-30 13:28:57,39.94,-70.7761666666667,62.6350771428675
"AR39A",7,6,2019-09-30 13:29:05,39.94,-70.7761666666667,62.2680220470657
"AR39A",7,7,2019-09-30 13:32:39,39.94,-70.7761666666667,6.70416327124396
"AR39A",7,8,2019-09-30 13:32:47,39.94,-70.7761666666667,6.69424016057209
"AR39A",8,1,2019-09-30 14:30:30,40.0068333333333,-70.775,257.454949835454
"AR39A",8,2,2019-09-30 14:30:38,40.0068333333333,-70.775,257.495584619197
"AR39A",8,3,2019-09-30 14:34:12,40.0068333333333,-70.775,135.41622256364
"AR39A",8,4,2019-09-30 14:34:20,40.0068333333333,-70.775,134.33826180104
"AR39A",8,5,2019-09-30 14:37:39,40.0068333333333,-70.775,52.6972522505856
"AR39A",8,6,2019-09-30 14:37:46,40.0068333333333,-70.775,52.5871311153599
"AR39A",8,7,2019-09-30 14:40:29,40.0068333333333,-70.775,7.76489387664021
"AR39A",8,8,2019-09-30 14:40:37,40.0068333333333,-70.775,7.77283227546239
"AR39A",9,1,2019-09-30 15:30:13,40.0715,-70.7755,132.108161190513
"AR39A",9,2,2019-09-30 15:30:46,40.0715,-70.7755,132.017917217527
"AR39A",9,3,2019-09-30 15:35:42,40.0715,-70.7755,58.6493132042769
"AR39A",9,4,2019-09-30 15:36:09,40.0715,-70.7755,58.1552730222409
"AR39A",9,5,2019-09-30 15:41:04,40.0715,-70.7755,7.80057081983889
"AR39A",9,6,2019-09-30 15:45:19,40.0715,-70.7755,7.49593637602608
"AR39A",9,7,2019-09-30 15:45:49,40.0715,-70.7755,7.65966504228288
"AR39A",10,1,2019-09-30 16:40:26,40.1371666666667,-70.775,121.571431021475
"AR39A",10,2,2019-09-30 16:40:42,40.1371666666667,-70.775,121.700356768827
"AR39A",10,3,2019-09-30 16:43:34,40.1371666666667,-70.775,75.3125971167832
"AR39A",10,4,2019-09-30 16:43:46,40.1371666666667,-70.775,74.4724046609133
"AR39A",10,5,2019-09-30 16:46:26,40.1371666666667,-70.775,34.8961290754255
"AR39A",10,6,2019-09-30 16:46:36,40.1371666666667,-70.775,35.1183720217049
"AR39A",10,7,2019-09-30 16:50:36,40.1371666666667,-70.775,7.11385983541995
"AR39A",10,8,2019-09-30 16:50:44,40.1371666666667,-70.775,7.12775191276232
"AR39A",11,1,2019-09-30 18:27:42,40.2203333333333,-70.7745,115.004166250868
"AR39A",11,2,2019-09-30 18:27:49,40.2203333333333,-70.7745,114.526136846791
"AR39A",11,3,2019-09-30 18:32:21,40.2203333333333,-70.7745,63.9092076811366
"AR39A",11,4,2019-09-30 18:32:29,40.2203333333333,-70.7745,64.3298188310752
"AR39A",11,5,2019-09-30 18:35:41,40.2203333333333,-70.7745,43.8329485299705
"AR39A",11,6,2019-09-30 18:35:49,40.2203333333333,-70.7745,43.7029826388609
"AR39A",11,7,2019-09-30 18:38:05,40.2203333333333,-70.7745,7.30035527818723
"AR39A",11,8,2019-09-30 18:38:13,40.2203333333333,-70.7745,7.17631988304321
"AR39A",12,1,2019-09-30 20:10:44,40.2935,-70.7758333333333,93.3482890077191
"AR39A",12,2,2019-09-30 20:10:52,40.2935,-70.7758333333333,93.3651506148707
"AR39A",12,3,2019-09-30 20:14:08,40.2935,-70.7758333333333,55.6750012911861
"AR39A",12,4,2019-09-30 20:14:16,40.2935,-70.7758333333333,55.472624677881
"AR39A",12,5,2019-09-30 20:16:49,40.2935,-70.7758333333333,17.3815849836545
"AR39A",12,6,2019-09-30 20:16:58,40.2935,-70.7758333333333,17.1900850144081
"AR39A",12,7,2019-09-30 20:18:24,40.2935,-70.7758333333333,7.60096614924194
"AR39A",12,8,2019-09-30 20:18:32,40.2935,-70.7758333333333,7.23580869901162
"AR39A",13,1,2019-09-30 21:09:55,40.3648333333333,-70.775,83.4299061191131
"AR39A",13,2,2019-09-30 21:10:03,40.3648333333333,-70.775,83.5370313836862
"AR39A",13,3,2019-09-30 21:12:43,40.3648333333333,-70.775,58.8719444657053
"AR39A",13,4,2019-09-30 21:12:51,40.3648333333333,-70.775,58.1001516082956
"AR39A",13,5,2019-09-30 21:15:16,40.3648333333333,-70.775,48.1092388073981
"AR39A",13,6,2019-09-30 21:15:25,40.3648333333333,-70.775,47.4385970724529
"AR39A",14,1,2019-10-02 13:13:28,40.188,-71.0265,122.453508707583
"AR39A",14,2,2019-10-02 13:13:36,40.188,-71.0265,121.812851434789
"AR39A",14,3,2019-10-02 13:16:51,40.188,-71.0265,57.4641964129481
"AR39A",14,4,2019-10-02 13:16:59,40.188,-71.0265,57.424514705504
"AR39A",14,5,2019-10-02 13:19:00,40.188,-71.0265,27.0637702750785
"AR39A",14,6,2019-10-02 13:19:07,40.188,-71.0265,27.1223094727188
"AR39A",14,7,2019-10-02 13:20:52,40.188,-71.0265,7.54944033312533
"AR39A",14,8,2019-10-02 13:20:59,40.188,-71.0265,7.6794295706499
"AR39A",15,1,2019-10-02 15:04:50,40.1888333333333,-70.9601666666667,122.167881590236
"AR39A",16,1,2019-10-02 16:10:58,40.188,-70.894,122.932512759935
"AR39A",16,2,2019-10-02 16:11:06,40.188,-70.894,121.702769256027
"AR39A",16,3,2019-10-02 16:13:53,40.188,-70.894,75.4382272816995
"AR39A",16,4,2019-10-02 16:14:01,40.188,-70.894,75.5840446922304
"AR39A",16,5,2019-10-02 16:15:43,40.188,-70.894,58.0713255779226
"AR39A",16,6,2019-10-02 16:15:50,40.188,-70.894,57.963193227683
"AR39A",16,7,2019-10-02 16:18:31,40.188,-70.894,7.15748755199365
"AR39A",16,8,2019-10-02 16:18:39,40.188,-70.894,7.55638632500575
"AR39A",17,1,2019-10-02 17:12:15,40.1878333333333,-70.8251666666667,120.226077398807
"AR39A",18,1,2019-10-02 18:33:31,40.1876666666667,-70.7575,119.358305952851
"AR39A",18,2,2019-10-02 18:33:46,40.1876666666667,-70.7575,119.783763248761
"AR39A",18,3,2019-10-02 18:36:20,40.1876666666667,-70.7575,75.8469148510188
"AR39A",18,4,2019-10-02 18:36:27,40.1876666666667,-70.7575,77.083877227503
"AR39A",18,5,2019-10-02 18:38:08,40.1876666666667,-70.7575,55.7062910866997
"AR39A",18,6,2019-10-02 18:38:15,40.1876666666667,-70.7575,56.5376282519316
"AR39A",18,7,2019-10-02 18:40:50,40.1876666666667,-70.7575,8.3452512642859
"AR39A",18,8,2019-10-02 18:40:57,40.1876666666667,-70.7575,8.25693825927856
"AR39A",19,1,2019-10-02 19:44:21,40.1875,-70.6901666666667,118.649210296514
"AR39A",20,1,2019-10-02 20:52:23,40.188,-70.6225,111.315109243363
"AR39A",20,2,2019-10-02 20:52:30,40.188,-70.6225,111.113777426815
"AR39A",20,3,2019-10-02 20:54:48,40.188,-70.6225,74.8509887680733
"AR39A",20,4,2019-10-02 20:55:00,40.188,-70.6225,75.1009621249407
"AR39A",20,5,2019-10-02 20:57:24,40.188,-70.6225,37.1620302592803
"AR39A",20,6,2019-10-02 20:57:32,40.188,-70.6225,36.6699277432561
"AR39A",20,7,2019-10-02 21:00:01,40.188,-70.6225,7.3678521759981
"AR39A",20,8,2019-10-02 21:00:09,40.188,-70.6225,7.47898811643832
"AR39B",1,1,2019-10-05 22:38:41,41.1955,-70.8846666666667,19.2662145801946
"AR39B",1,2,2019-10-05 22:38:55,41.1955,-70.8846666666667,19.2017256949317
"AR39B",1,3,2019-10-05 22:41:11,41.1955,-70.8846666666667,2.2384586132398
"AR39B",1,4,2019-10-05 22:41:21,41.1955,-70.8846666666667,2.43987899797104
"AR39B",1,5,2019-10-05 22:41:29,41.1955,-70.8846666666667,2.41805019738724
"AR39B",2,1,2019-10-06 00:16:03,41.03,-70.8826666666667,40.1601510430867
"AR39B",2,2,2019-10-06 00:16:13,41.03,-70.8826666666667,39.9885262768596
"AR39B",2,3,2019-10-06 00:18:27,41.03,-70.8826666666667,30.1917873131043
"AR39B",2,4,2019-10-06 00:18:37,41.03,-70.8826666666667,30.4408039046886
"AR39B",2,5,2019-10-06 00:18:46,41.03,-70.8826666666667,30.3812780537825
"AR39B",2,6,2019-10-06 00:18:53,41.03,-70.8826666666667,30.4497327808311
"AR39B",2,7,2019-10-06 00:20:59,41.03,-70.8826666666667,15.4437104618315
"AR39B",2,8,2019-10-06 00:21:08,41.03,-70.8826666666667,15.4258513993971
"AR39B",2,9,2019-10-06 00:21:17,41.03,-70.8826666666667,15.3851724180319
"AR39B",2,10,2019-10-06 00:23:19,41.03,-70.8826666666667,2.46571397815234
"AR39B",2,11,2019-10-06 00:23:28,41.03,-70.8826666666667,2.33176247332729
"AR39B",2,12,2019-10-06 00:23:34,41.03,-70.8826666666667,2.30100322650008
"AR39B",2,13,2019-10-06 00:23:43,41.03,-70.8826666666667,2.28115854867265
"AR39B",3,1,2019-10-06 01:59:50,40.8633333333333,-70.8826666666667,49.3212890682393
"AR39B",3,2,2019-10-06 01:59:58,40.8633333333333,-70.8826666666667,49.3897385033725
"AR39B",3,3,2019-10-06 02:02:29,40.8633333333333,-70.8826666666667,27.501617008725
"AR39B",3,4,2019-10-06 02:02:37,40.8633333333333,-70.8826666666667,27.5879320159027
"AR39B",3,5,2019-10-06 02:04:32,40.8633333333333,-70.8826666666667,15.3477036181774
"AR39B",3,6,2019-10-06 02:06:28,40.8633333333333,-70.8826666666667,2.8209760505761
"AR39B",3,7,2019-10-06 02:06:37,40.8633333333333,-70.8826666666667,2.38339490756299
"AR39B",3,8,2019-10-06 02:06:46,40.8633333333333,-70.8826666666667,2.39034064730401
"AR39B",4,1,2019-10-06 03:39:20,40.6971666666667,-70.884,60.4097233811564
"AR39B",4,2,2019-10-06 03:39:29,40.6971666666667,-70.884,60.1587517082956
"AR39B",4,3,2019-10-06 03:41:52,40.6971666666667,-70.884,47.3181145799213
"AR39B",4,4,2019-10-06 03:44:20,40.6971666666667,-70.884,28.2907853219188
"AR39B",4,5,2019-10-06 03:44:29,40.6971666666667,-70.884,28.3205494583148
"AR39B",4,6,2019-10-06 03:44:38,40.6971666666667,-70.884,28.4961577749294
"AR39B",4,7,2019-10-06 03:44:45,40.6971666666667,-70.884,28.4753228977865
"AR39B",4,8,2019-10-06 03:46:53,40.6971666666667,-70.884,15.0711122129869
"AR39B",4,9,2019-10-06 03:47:03,40.6971666666667,-70.884,15.1127846951154
"AR39B",4,10,2019-10-06 03:47:12,40.6971666666667,-70.884,15.2784823376953
"AR39B",4,11,2019-10-06 03:49:39,40.6971666666667,-70.884,2.36358578399851
"AR39B",4,12,2019-10-06 03:49:49,40.6971666666667,-70.884,2.25344448395492
"AR39B",4,13,2019-10-06 03:49:58,40.6971666666667,-70.884,2.21970749730038
"AR39B",4,14,2019-10-06 03:50:05,40.6971666666667,-70.884,2.36259352029892
"AR39B",5,1,2019-10-06 05:39:07,40.5141666666667,-70.8836666666667,71.0119487212858
"AR39B",5,2,2019-10-06 05:39:15,40.5141666666667,-70.8836666666667,70.9038264161783
"AR39B",5,3,2019-10-06 05:41:36,40.5141666666667,-70.8836666666667,60.1131316292151
"AR39B",5,4,2019-10-06 05:44:37,40.5141666666667,-70.8836666666667,37.2561692183548
"AR39B",5,5,2019-10-06 05:44:47,40.5141666666667,-70.8836666666667,37.2194611062771
"AR39B",5,6,2019-10-06 05:47:29,40.5141666666667,-70.8836666666667,20.5026963216703
"AR39B",5,7,2019-10-06 05:50:01,40.5141666666667,-70.8836666666667,2.51445177109113
"AR39B",5,8,2019-10-06 05:50:10,40.5141666666667,-70.8836666666667,2.41919291456132
"AR39B",5,9,2019-10-06 05:50:19,40.5141666666667,-70.8836666666667,2.27233542382244
"AR39B",6,1,2019-10-06 14:27:31,40.3633333333333,-70.8833333333333,82.4409898389816
"AR39B",6,2,2019-10-06 14:27:38,40.3633333333333,-70.8833333333333,82.3884188258441
"AR39B",6,3,2019-10-06 14:27:45,40.3633333333333,-70.8833333333333,82.5183584752883
"AR39B",6,4,2019-10-06 14:29:41,40.3633333333333,-70.8833333333333,67.6223733772448
"AR39B",6,5,2019-10-06 14:29:48,40.3633333333333,-70.8833333333333,67.4051301797428
"AR39B",6,6,2019-10-06 14:29:54,40.3633333333333,-70.8833333333333,67.4586970169708
"AR39B",6,7,2019-10-06 14:32:01,40.3633333333333,-70.8833333333333,41.5624570192355
"AR39B",6,8,2019-10-06 14:32:08,40.3633333333333,-70.8833333333333,41.5515438770195
"AR39B",6,9,2019-10-06 14:32:14,40.3633333333333,-70.8833333333333,41.7886565632463
"AR39B",6,10,2019-10-06 14:32:21,40.3633333333333,-70.8833333333333,41.6001569605961
"AR39B",6,11,2019-10-06 14:32:28,40.3633333333333,-70.8833333333333,41.616030618039
"AR39B",6,12,2019-10-06 14:34:10,40.3633333333333,-70.8833333333333,22.6272798926264
"AR39B",6,13,2019-10-06 14:34:16,40.3633333333333,-70.8833333333333,22.4724973192539
"AR39B",6,14,2019-10-06 14:34:23,40.3633333333333,-70.8833333333333,22.3425195550161
"AR39B",6,15,2019-10-06 14:34:30,40.3633333333333,-70.8833333333333,22.5548496004316
"AR39B",6,16,2019-10-06 14:34:36,40.3633333333333,-70.8833333333333,22.5429432485759
"AR39B",6,17,2019-10-06 14:36:12,40.3633333333333,-70.8833333333333,7.60191008907349
"AR39B",6,18,2019-10-06 14:36:29,40.3633333333333,-70.8833333333333,7.70113691304598
"AR39B",6,19,2019-10-06 14:36:43,40.3633333333333,-70.8833333333333,7.54336624035268
"AR39B",6,20,2019-10-06 14:36:57,40.3633333333333,-70.8833333333333,7.70709052095368
"AR39B",6,21,2019-10-06 14:37:08,40.3633333333333,-70.8833333333333,7.65053123883429
"AR39B",6,22,2019-10-06 14:37:16,40.3633333333333,-70.8833333333333,7.67533794344357
"AR39B",7,1,2019-10-06 18:52:19,40.365,-70.7748333333333,83.9714819967955
"AR39B",7,2,2019-10-06 18:52:27,40.365,-70.7748333333333,83.8990734139398
"AR39B",7,3,2019-10-06 18:55:50,40.365,-70.7748333333333,43.8194740959425
"AR39B",7,4,2019-10-06 18:55:58,40.365,-70.7748333333333,43.7649089889736
"AR39B",7,5,2019-10-06 18:57:18,40.365,-70.7748333333333,33.9459291977745
"AR39B",7,6,2019-10-06 18:57:32,40.365,-70.7748333333333,33.911204274527
"AR39B",7,7,2019-10-06 18:57:40,40.365,-70.7748333333333,33.8100058931724
"AR39B",7,8,2019-10-06 18:59:32,40.365,-70.7748333333333,8.05041372863107
"AR39B",7,9,2019-10-06 18:59:57,40.365,-70.7748333333333,8.0275916058122
"AR39B",7,10,2019-10-06 19:00:04,40.365,-70.7748333333333,7.84501453159661
"AR39B",8,1,2019-10-06 22:47:59,40.3635,-70.6641666666667,3.00070934974619
"AR39B",9,1,2019-10-07 01:25:02,40.3636666666667,-71.101,2.77248229946498
"AR39B",10,1,2019-10-07 14:09:34,40.1378333333333,-70.775,122.942991015442
"AR39B",10,2,2019-10-07 14:09:43,40.1378333333333,-70.775,123.174064006748
"AR39B",10,3,2019-10-07 14:09:52,40.1378333333333,-70.775,123.068940703936
"AR39B",10,4,2019-10-07 14:11:44,40.1378333333333,-70.775,90.9978660080752
"AR39B",10,5,2019-10-07 14:14:12,40.1378333333333,-70.775,67.9669921227907
"AR39B",10,6,2019-10-07 14:14:28,40.1378333333333,-70.775,68.0642077311937
"AR39B",10,7,2019-10-07 14:14:37,40.1378333333333,-70.775,67.9273122693648
"AR39B",10,8,2019-10-07 14:14:45,40.1378333333333,-70.775,67.935248240665
"AR39B",10,9,2019-10-07 14:16:04,40.1378333333333,-70.775,55.6619010845966
"AR39B",10,10,2019-10-07 14:16:11,40.1378333333333,-70.775,55.7144800379059
"AR39B",10,11,2019-10-07 14:16:19,40.1378333333333,-70.775,55.6460281903782
"AR39B",10,12,2019-10-07 14:18:05,40.1378333333333,-70.775,31.1149836534303
"AR39B",10,13,2019-10-07 14:18:18,40.1378333333333,-70.775,30.9860008863101
"AR39B",10,14,2019-10-07 14:18:27,40.1378333333333,-70.775,30.8768615583299
"AR39B",10,15,2019-10-07 14:18:34,40.1378333333333,-70.775,31.0237035497225
"AR39B",10,16,2019-10-07 14:18:42,40.1378333333333,-70.775,30.6744575596525
"AR39B",10,17,2019-10-07 14:20:42,40.1378333333333,-70.775,8.01188098002528
"AR39B",10,18,2019-10-07 14:20:59,40.1378333333333,-70.775,7.94639003704007
"AR39B",10,19,2019-10-07 14:21:07,40.1378333333333,-70.775,8.11309421430664
"AR39B",10,20,2019-10-07 14:21:14,40.1378333333333,-70.775,8.15080109270588
"AR39B",10,21,2019-10-07 14:21:22,40.1378333333333,-70.775,8.08431790769418
"AR39B",10,22,2019-10-07 14:21:29,40.1378333333333,-70.775,8.1388936581728
"AR39B",11,1,2019-10-07 18:48:33,40.2266666666667,-70.883,117.465634811093
"AR39B",11,2,2019-10-07 18:48:49,40.2266666666667,-70.883,117.619355788412
"AR39B",11,3,2019-10-07 18:48:57,40.2266666666667,-70.883,117.43687409931
"AR39B",11,4,2019-10-07 18:51:24,40.2266666666667,-70.883,76.8326417047659
"AR39B",11,5,2019-10-07 18:51:36,40.2266666666667,-70.883,76.7225357487505
"AR39B",11,6,2019-10-07 18:51:45,40.2266666666667,-70.883,76.6610350989081
"AR39B",11,7,2019-10-07 18:53:28,40.2266666666667,-70.883,57.0790827199424
"AR39B",11,8,2019-10-07 18:53:35,40.2266666666667,-70.883,57.5175643569044
"AR39B",11,9,2019-10-07 18:54:51,40.2266666666667,-70.883,48.4531048263959
"AR39B",11,10,2019-10-07 18:56:14,40.2266666666667,-70.883,33.5316362648066
