cruise,cast,niskin,bottle_other_method,date,latitude,longitude,depth,replicate,vol_filtered,filter_size,tau_calibration,fd_calibration,rb,ra,blank,rb_blank,ra_blank,chl,phaeo,nearest_station,station_distance
EN644,17,8-12,10,2019-08-23 01:51:15,39.758275,-70.87753000000001,52.1435,b,152.0,>10,2.104422515,0.796531812,2.79,2.39,0.8440000000000001,1.946,1.546,0.023964505,0.078330215,L11,1.7399474369826464
EN644,17,8-12,10,2019-08-23 01:51:15,39.758275,-70.87753000000001,52.1435,c,152.0,>10,2.104422515,0.796531812,5.12,3.83,0.8440000000000001,4.276,2.986,0.077285529,0.120290171,L11,1.7399474369826464
EN644,17,15-17,14,2019-08-23 01:54:12,39.757754999999996,-70.87719,20.0545,a,152.0,>10,2.104422515,0.796531812,1.37,1.07,0.8440000000000001,0.526,0.226,0.017973378999999998,-0.003019558,L11,1.803618636855412
EN644,17,15-17,14,2019-08-23 01:54:12,39.757754999999996,-70.87719,20.0545,b,152.0,>10,2.104422515,0.796531812,1.5,1.18,0.8440000000000001,0.6559999999999999,0.336,0.019171604,0.003060625,L11,1.803618636855412
EN644,17,15-17,14,2019-08-23 01:54:12,39.757754999999996,-70.87719,20.0545,c,152.0,>10,2.104422515,0.796531812,1.35,1.15,0.8440000000000001,0.506,0.306,0.011982253,0.008264956,L11,1.803618636855412
EN644,17,19-20-21,18,2019-08-23 01:56:17,39.7576066666667,-70.87655,2.69966666666667,a,152.0,>10,2.104422515,0.796531812,1.47,1.19,0.8440000000000001,0.626,0.34600000000000003,0.016775154,0.006118749000000001,L11,1.8359168565267345
EN644,17,19-20-21,18,2019-08-23 01:56:17,39.7576066666667,-70.87655,2.69966666666667,b,152.0,>10,2.104422515,0.796531812,2.09,1.59,0.8440000000000001,1.246,0.746,0.029955632000000003,0.01940521,L11,1.8359168565267345
EN644,17,19-20-21,18,2019-08-23 01:56:17,39.7576066666667,-70.87655,2.69966666666667,c,152.0,>10,2.104422515,0.796531812,1.5,1.17,0.8440000000000001,0.6559999999999999,0.326,0.019770717,0.001799839,L11,1.8359168565267345
EN644,17,18,19-20-21,2019-08-23 01:56:03,39.75764,-70.87664000000001,2.325,a,280.31,>20,1.90201556461163,0.4842368919391789,1.73,1.21,0.792333333333333,0.937666666666667,0.4176666666666671,0.00947093083446755,-0.00260920803886843,L11,1.8299851731443295
EN644,17,18,19-20-21,2019-08-23 01:56:03,39.75764,-70.87664000000001,2.325,b,280.47,>20,1.90201556461163,0.4842368919391789,2.648,2.043,0.792333333333333,1.85566666666667,1.25066666666667,0.0110127777030644,0.009522335663569609,L11,1.8299851731443295
EN644,17,10,8-12,2019-08-23 01:51:13,39.75828,-70.87754,52.769,a,279.91,>20,1.90201556461163,0.4842368919391789,4.454,3.091,0.792333333333333,3.6616666666666697,2.2986666666666697,0.0248602421387622,0.0129578423826191,L11,1.7391718200795978
EN644,17,10,8-12,2019-08-23 01:51:13,39.75828,-70.87754,52.769,b,280.43,>20,1.90201556461163,0.4842368919391789,4.418,3.134,0.792333333333333,3.6256666666666697,2.34166666666667,0.0233759066633736,0.0150781840225257,L11,1.7391718200795978
EN644,17,7,,2019-08-23 01:49:26,39.75874,-70.87765999999999,70.53699999999999,a,279.94,>20,1.90201556461163,0.4842368919391789,6.125,4.901,0.792333333333333,5.33266666666667,4.10866666666667,0.0223225791899401,0.0452667124171848,L11,1.6872857285746645
EN644,17,7,,2019-08-23 01:49:26,39.75874,-70.87765999999999,70.53699999999999,b,279.89,>20,1.90201556461163,0.4842368919391789,5.486000000000001,4.418,0.792333333333333,4.69366666666667,3.6256666666666697,0.0194810240872091,0.0401733695956348,L11,1.6872857285746645
EN644,17,14,15-17,2019-08-23 01:53:57,39.75778,-70.87725999999999,20.149,a,279.76,>20,1.90201556461163,0.4842368919391789,6.831,5.537999999999999,0.792333333333333,6.0386666666666695,4.74566666666667,0.0235961320728001,0.0545223067257596,L11,1.7992281061054214
EN644,17,14,15-17,2019-08-23 01:53:57,39.75778,-70.87725999999999,20.149,b,281.06,>20,1.90201556461163,0.4842368919391789,1.6469999999999998,1.169,0.792333333333333,0.854666666666667,0.3766666666666671,0.00868273941928761,-0.00251110643977521,L11,1.7992281061054214
EN644,22,20,,2019-08-24 03:11:08,40.515879999999996,-70.88441999999999,2.127,a,280.66,>5,1.90201556461163,0.4842368919391789,178.9,107.5,0.792333333333333,178.10766666666697,106.70766666666701,1.29880993993393,0.452072741054702,L5,0.3018095585172248
EN644,22,20,,2019-08-24 03:11:08,40.515879999999996,-70.88441999999999,2.127,b,280.16,>5,1.90201556461163,0.4842368919391789,207.4,128.6,0.792333333333333,206.60766666666697,127.807666666667,1.4359787115474998,0.664860049763425,L5,0.3018095585172248
EN644,22,14,,2019-08-24 03:08:01,40.515240000000006,-70.88412,13.092,a,280.09,>5,1.90201556461163,0.4842368919391789,233.5,144.6,0.792333333333333,232.707666666667,143.80766666666702,1.62043669833071,0.7439928628927049,L5,0.22635826022522307
EN644,22,14,,2019-08-24 03:08:01,40.515240000000006,-70.88412,13.092,b,280.43,>5,1.90201556461163,0.4842368919391789,237.2,147.8,0.792333333333333,236.40766666666698,147.007666666667,1.6275748097395601,0.786537423223766,L5,0.22635826022522307
EN644,22,9,,2019-08-24 03:04:45,40.514720000000004,-70.88391999999999,21.28,a,279.89,>5,1.90201556461163,0.4842368919391789,72.29,45.5,0.792333333333333,71.4976666666667,44.7076666666667,0.48866726151341794,0.24692400849890803,L5,0.16620765764609072
EN644,22,9,,2019-08-24 03:04:45,40.514720000000004,-70.88391999999999,21.28,b,280.59,>5,1.90201556461163,0.4842368919391789,76.75,47.65,0.792333333333333,75.9576666666667,46.857666666666695,0.52947896675343,0.239563661982788,L5,0.16620765764609072
EN644,22,20,,2019-08-24 03:11:08,40.515879999999996,-70.88441999999999,2.127,a,280.47,>20,1.90201556461163,0.4842368919391789,122.8,73.98,0.792333333333333,122.007666666667,73.1876666666667,0.8886674503530649,0.313025272492954,L5,0.3018095585172248
EN644,22,20,,2019-08-24 03:11:08,40.515879999999996,-70.88441999999999,2.127,b,280.31,>20,1.90201556461163,0.4842368919391789,130.7,76.62,0.792333333333333,129.907666666667,75.8276666666667,0.984976806784624,0.260773621556376,L5,0.3018095585172248
EN644,22,14,,2019-08-24 03:08:01,40.515240000000006,-70.88412,13.092,a,281.05,>20,1.90201556461163,0.4842368919391789,246.6,145.7,0.792333333333333,245.807666666667,144.907666666667,1.8328861493366102,0.541491076718957,L5,0.22635826022522307
EN644,22,14,,2019-08-24 03:08:01,40.515240000000006,-70.88412,13.092,b,279.91,>20,1.90201556461163,0.4842368919391789,211.0,124.3,0.792333333333333,210.207666666667,123.507666666667,1.5813521595236102,0.450618567146308,L5,0.22635826022522307
EN644,22,9,,2019-08-24 03:04:45,40.514720000000004,-70.88391999999999,21.28,a,279.94,>20,1.90201556461163,0.4842368919391789,56.19,34.34,0.792333333333333,55.3976666666667,33.5476666666667,0.398487218382509,0.153385982592331,L5,0.16620765764609072
EN644,22,9,,2019-08-24 03:04:45,40.514720000000004,-70.88391999999999,21.28,b,280.02,>20,1.90201556461163,0.4842368919391789,53.85,32.75,0.792333333333333,53.0576666666667,31.9576666666667,0.384699229784566,0.140867609522441,L5,0.16620765764609072
EN644,23,21-22-23,18,2019-08-24 05:35:02,40.698,-70.9017633333333,3.2946666666666697,a,152.0,>0,2.104422515,0.796531812,152.0,86.7,0.807,151.19299999999998,85.89299999999999,3.91220548,1.77110653,L4,1.5671631150513
EN644,23,21-22-23,18,2019-08-24 05:35:02,40.698,-70.9017633333333,3.2946666666666697,b,152.0,>0,2.104422515,0.796531812,142.0,84.0,0.807,141.19299999999998,83.193,3.47485326,2.029806911,L4,1.5671631150513
EN644,23,21-22-23,18,2019-08-24 05:35:02,40.698,-70.9017633333333,3.2946666666666697,c,152.0,>0,2.104422515,0.796531812,151.0,89.0,0.807,150.19299999999998,88.193,3.714498312,2.120998598,L4,1.5671631150513
EN644,23,18,21-22-23,2019-08-24 05:34:24,40.69798,-70.90155,3.4810000000000003,a,280.31,>5,1.90201556461163,0.4842368919391789,341.2,223.1,0.792333333333333,340.407666666667,222.307666666667,2.1509940991358,1.50123315705681,L4,1.5490048279170592
EN644,23,18,21-22-23,2019-08-24 05:34:24,40.69798,-70.90155,3.4810000000000003,b,280.66,>5,1.90201556461163,0.4842368919391789,368.8,242.3,0.792333333333333,368.00766666666703,241.50766666666698,2.3011128487624903,1.66159764900844,L4,1.5490048279170592
EN644,23,13,,2019-08-24 05:31:58,40.697959999999995,-70.90086,12.159,a,281.05,>5,1.90201556461163,0.4842368919391789,216.3,145.4,0.792333333333333,215.50766666666698,144.607666666667,2.5758499105642403,2.1630732719639703,L4,1.4907325851393383
EN644,23,13,,2019-08-24 05:31:58,40.697959999999995,-70.90086,12.159,b,280.09,>5,1.90201556461163,0.4842368919391789,251.9,158.5,0.792333333333333,251.10766666666697,157.707666666667,3.4049221062787,1.78101377240512,L4,1.4907325851393383
EN644,23,5,,2019-08-24 05:26:06,40.69784,-70.8992,30.254,a,280.02,>5,1.90201556461163,0.4842368919391789,76.77,52.25,0.792333333333333,75.97766666666669,51.4576666666667,0.447053322953438,0.399205057240574,L4,1.3498010621257168
EN644,23,5,,2019-08-24 05:26:06,40.69784,-70.8992,30.254,b,279.89,>5,1.90201556461163,0.4842368919391789,45.93,32.76,0.792333333333333,45.137666666666696,31.967666666666698,0.24022948242373002,0.28574599954425606,L4,1.3498010621257168
EN644,23,10,,2019-08-24 05:29:08,40.69798,-70.90008,17.688,a,281.08,>5,1.90201556461163,0.4842368919391789,182.2,116.7,0.792333333333333,181.40766666666698,115.907666666667,1.1897049481856299,0.709291544257565,L4,1.42533188464659
EN644,23,10,,2019-08-24 05:29:08,40.69798,-70.90008,17.688,b,280.17,>5,1.90201556461163,0.4842368919391789,191.8,123.7,0.792333333333333,191.00766666666698,122.907666666667,1.2409474602814898,0.7792754321977021,L4,1.42533188464659
EN644,23,21-22-23,18,2019-08-24 05:35:02,40.698,-70.9017633333333,3.2946666666666697,a,152.0,>10,2.104422515,0.796531812,113.0,64.9,0.807,112.193,64.093,2.881731755,1.359132072,L4,1.5671631150513
EN644,23,21-22-23,18,2019-08-24 05:35:02,40.698,-70.9017633333333,3.2946666666666697,b,152.0,>10,2.104422515,0.796531812,113.0,63.6,0.807,112.193,62.793,2.959616397,1.195229878,L4,1.5671631150513
EN644,23,21-22-23,18,2019-08-24 05:35:02,40.698,-70.9017633333333,3.2946666666666697,c,152.0,>10,2.104422515,0.796531812,113.0,64.4,0.807,112.193,63.593,2.9116873869999997,1.296092766,L4,1.5671631150513
EN644,23,18,21-22-23,2019-08-24 05:34:24,40.69798,-70.90155,3.4810000000000003,a,280.47,>20,1.90201556461163,0.4842368919391789,264.0,170.7,0.792333333333333,263.20766666666697,169.907666666667,1.6983341482577,1.09143653153462,L4,1.5490048279170592
EN644,23,18,21-22-23,2019-08-24 05:34:24,40.69798,-70.90155,3.4810000000000003,b,280.16,>20,1.90201556461163,0.4842368919391789,267.3,172.0,0.792333333333333,266.507666666667,171.207666666667,1.7366595331278702,1.07756680984268,L4,1.5490048279170592
EN644,23,13,,2019-08-24 05:31:58,40.697959999999995,-70.90086,12.159,a,280.43,>20,1.90201556461163,0.4842368919391789,372.1,242.0,0.792333333333333,371.30766666666705,241.207666666667,2.3685400754711097,1.5924940119883302,L4,1.4907325851393383
EN644,23,13,,2019-08-24 05:31:58,40.697959999999995,-70.90086,12.159,b,279.91,>20,1.90201556461163,0.4842368919391789,373.0,235.7,0.792333333333333,372.207666666667,234.90766666666698,2.50426356981075,1.3604803365351599,L4,1.4907325851393383
EN644,23,5,,2019-08-24 05:26:06,40.69784,-70.8992,30.254,a,280.59,>20,1.90201556461163,0.4842368919391789,40.94,27.1,0.792333333333333,40.1476666666667,26.307666666666698,0.25182092439407106,0.17994869984208103,L4,1.3498010621257168
EN644,23,5,,2019-08-24 05:26:06,40.69784,-70.8992,30.254,b,279.94,>20,1.90201556461163,0.4842368919391789,35.13,23.84,0.792333333333333,34.3376666666667,23.0476666666667,0.20590026066537898,0.17324353209719098,L4,1.3498010621257168
EN644,23,10,,2019-08-24 05:29:08,40.69798,-70.90008,17.688,a,279.67,>20,1.90201556461163,0.4842368919391789,166.4,101.6,0.792333333333333,165.607666666667,100.807666666667,1.1829245258779,0.47700490214855107,L4,1.42533188464659
EN644,23,10,,2019-08-24 05:29:08,40.69798,-70.90008,17.688,b,279.76,>20,1.90201556461163,0.4842368919391789,177.2,109.3,0.792333333333333,176.40766666666698,108.507666666667,1.2391162936915099,0.5470288599942039,L4,1.42533188464659
EN644,29,8,,2019-08-25 04:29:26,41.318740000000005,-70.5861,3.694,a,280.31,>5,1.90201556461163,0.4842368919391789,83.04,53.15,0.792333333333333,82.2476666666667,52.357666666666695,0.544396389696606,0.315772313155062,MVCO,1.7667944837637564
EN644,29,8,,2019-08-25 04:29:26,41.318740000000005,-70.5861,3.694,b,280.47,>5,1.90201556461163,0.4842368919391789,77.94,50.19,0.792333333333333,77.1476666666667,49.3976666666667,0.505131539272789,0.30594523448563204,MVCO,1.7667944837637564
EN644,29,4,,2019-08-25 04:27:49,41.318459999999995,-70.58567,6.644,a,280.09,>5,1.90201556461163,0.4842368919391789,92.71,59.57,0.792333333333333,91.9176666666667,58.7776666666667,0.6040638040796371,0.36233566423616603,MVCO,1.7464605405399731
EN644,29,4,,2019-08-25 04:27:49,41.318459999999995,-70.58567,6.644,b,280.43,>5,1.90201556461163,0.4842368919391789,95.28,61.98,0.792333333333333,94.4876666666667,61.1876666666667,0.6062443083258101,0.39855971282376096,MVCO,1.7464605405399731
EN644,29,2,,2019-08-25 04:26:18,41.31823,-70.58519,15.218,a,279.89,>5,1.90201556461163,0.4842368919391789,115.8,75.22,0.792333333333333,115.007666666667,74.4276666666667,0.740205952676913,0.48437913371514596,MVCO,1.7210024962565211
EN644,29,2,,2019-08-25 04:26:18,41.31823,-70.58519,15.218,b,279.94,>5,1.90201556461163,0.4842368919391789,136.6,87.2,0.792333333333333,135.80766666666702,86.4076666666667,0.9009276241691491,0.5205147690057439,MVCO,1.7210024962565211
EN644,29,8,,2019-08-25 04:29:26,41.318740000000005,-70.5861,3.694,a,280.66,>20,1.90201556461163,0.4842368919391789,112.5,73.15,0.792333333333333,111.70766666666701,72.3576666666667,0.7158007161960791,0.47145966875047207,MVCO,1.7667944837637564
EN644,29,8,,2019-08-25 04:29:26,41.318740000000005,-70.5861,3.694,b,280.16,>20,1.90201556461163,0.4842368919391789,123.9,82.23,0.792333333333333,123.107666666667,81.4376666666667,0.7593557475911701,0.579276051471889,MVCO,1.7667944837637564
EN644,29,4,,2019-08-25 04:27:49,41.318459999999995,-70.58567,6.644,a,281.05,>20,1.90201556461163,0.4842368919391789,135.3,88.37,0.792333333333333,134.507666666667,87.5776666666667,0.852500961232578,0.5824984561740411,MVCO,1.7464605405399731
EN644,29,4,,2019-08-25 04:27:49,41.318459999999995,-70.58567,6.644,b,279.91,>20,1.90201556461163,0.4842368919391789,137.4,88.32,0.792333333333333,136.607666666667,87.5276666666667,0.8951875892666529,0.544833595170392,MVCO,1.7464605405399731
EN644,29,2,,2019-08-25 04:26:18,41.31823,-70.58519,15.218,a,280.02,>20,1.90201556461163,0.4842368919391789,170.3,111.9,0.792333333333333,169.507666666667,111.107666666667,1.0647599535269499,0.762485627380391,MVCO,1.7210024962565211
EN644,29,2,,2019-08-25 04:26:18,41.31823,-70.58519,15.218,b,280.59,>20,1.90201556461163,0.4842368919391789,182.0,118.8,0.792333333333333,181.207666666667,118.007666666667,1.1499337009902701,0.786844901963943,MVCO,1.7210024962565211
AR22,1,1,,2017-09-02 15:24:59,41.129833333333295,-70.8313333333333,27.7390517780828,a,535.0,>0,1.90201556461163,0.4842368919391789,163.3,104.2,0.789166666666667,162.51083333333298,103.410833333333,1.1279545677396599,0.652308555325948,JP1,0.11347937832432277
AR22,1,1,,2017-09-02 15:24:59,41.129833333333295,-70.8313333333333,27.7390517780828,b,535.0,>0,1.90201556461163,0.4842368919391789,355.8,222.0,0.660333333333333,355.13966666666704,221.33966666666697,1.27682166805048,0.628408342852477,JP1,0.11347937832432277
AR22,1,2,,2017-09-02 15:27:23,41.129833333333295,-70.8313333333333,20.6999711663526,a,535.0,>0,1.90201556461163,0.4842368919391789,345.8,212.1,0.66033,345.13967,211.43967,1.27586739176644,0.544146213775352,JP1,0.11347937832432277
AR22,1,2,,2017-09-02 15:27:23,41.129833333333295,-70.8313333333333,20.6999711663526,b,535.0,>0,1.90201556461163,0.4842368919391789,198.3,125.3,0.789166666666667,197.510833333333,124.510833333333,1.39324337470382,0.7502655581659059,JP1,0.11347937832432277
AR22,1,3,,2017-09-02 15:28:52,41.129833333333295,-70.8313333333333,12.636726689442801,a,535.0,>0,1.90201556461163,0.4842368919391789,414.0,248.5,0.66033,413.33967,247.83967,1.57932725009234,0.554007385707026,JP1,0.11347937832432277
AR22,1,3,,2017-09-02 15:28:52,41.129833333333295,-70.8313333333333,12.636726689442801,b,535.0,>0,1.90201556461163,0.4842368919391789,397.5,243.2,0.66033,396.83967,242.53967000000003,1.47244830627944,0.615265410279121,JP1,0.11347937832432277
AR22,1,4,,2017-09-02 15:30:00,41.129833333333295,-70.8313333333333,2.8695262403137898,a,535.0,>0,1.90201556461163,0.4842368919391789,304.3,184.6,0.66033,303.63967,183.93967,1.14226871200032,0.441032576725998,JP1,0.11347937832432277
AR22,1,4,,2017-09-02 15:30:00,41.129833333333295,-70.8313333333333,2.8695262403137898,b,535.0,>0,1.90201556461163,0.4842368919391789,297.6,180.2,0.66033,296.93967000000004,179.53967,1.1203203574673102,0.42510696056852704,JP1,0.11347937832432277
AR22,1,4,,2017-09-02 15:30:00,41.129833333333295,-70.8313333333333,2.8695262403137898,a,535.0,<10,1.90201556461163,0.4842368919391789,249.8,149.3,0.879333333333333,248.920666666667,148.42066666666702,0.959047665463927,0.318515966171122,JP1,0.11347937832432277
AR22,1,4,,2017-09-02 15:30:00,41.129833333333295,-70.8313333333333,2.8695262403137898,b,535.0,<10,1.90201556461163,0.4842368919391789,182.6,114.1,0.66033,181.93967,113.43966999999999,0.653679254569941,0.32277773104761603,JP1,0.11347937832432277
AR22,2,1,,2017-09-02 17:47:48,40.796333333333294,-70.8283333333333,50.7481206742467,a,535.0,>0,1.90201556461163,0.4842368919391789,267.4,163.7,0.66033,266.73967000000005,163.03967,0.989584506553326,0.413815421393231,JP2,0.43079151685688505
AR22,2,1,,2017-09-02 17:47:48,40.796333333333294,-70.8283333333333,50.7481206742467,b,535.0,>0,1.90201556461163,0.4842368919391789,263.3,160.7,0.66033,262.63967,160.03967,0.979087467428845,0.398489298683296,JP2,0.43079151685688505
AR22,2,2,,2017-09-02 17:49:24,40.796333333333294,-70.8283333333333,40.8336315037024,a,535.0,>0,1.90201556461163,0.4842368919391789,146.6,95.89,0.493,146.107,95.397,0.483913503638565,0.3372372195340089,JP2,0.43079151685688505
AR22,2,2,,2017-09-02 17:49:24,40.796333333333294,-70.8283333333333,40.8336315037024,b,535.0,>0,1.90201556461163,0.4842368919391789,166.3,104.5,0.66033,165.63967,103.83967,0.5897427435390121,0.30408012420841496,JP2,0.43079151685688505
AR22,2,3,,2017-09-02 17:51:48,40.796333333333294,-70.8283333333333,33.9009417278983,a,535.0,>0,1.90201556461163,0.4842368919391789,371.7,234.1,0.66033,371.03967,233.43967,1.3130841668441398,0.6962992921500271,JP2,0.43079151685688505
AR22,2,3,,2017-09-02 17:51:48,40.796333333333294,-70.8283333333333,33.9009417278983,b,535.0,>0,1.90201556461163,0.4842368919391789,384.7,239.3,0.66033,384.03967,238.63967000000002,1.38751771699955,0.666625889174271,JP2,0.43079151685688505
AR22,2,4,,2017-09-02 17:54:11,40.796333333333294,-70.8283333333333,22.8555745995723,a,535.0,>0,1.90201556461163,0.4842368919391789,335.0,208.4,0.66033,334.33967,207.73967,1.20811377559934,0.58005126368001,JP2,0.43079151685688505
AR22,2,4,,2017-09-02 17:54:11,40.796333333333294,-70.8283333333333,22.8555745995723,b,535.0,>0,1.90201556461163,0.4842368919391789,330.9,208.5,0.66033,330.23967000000005,207.83966999999998,1.1680341716695,0.6209916396709929,JP2,0.43079151685688505
AR22,2,5,,2017-09-02 17:56:00,40.796333333333294,-70.8283333333333,12.771059339392801,a,535.0,>0,1.90201556461163,0.4842368919391789,217.4,134.0,0.66033,216.73967000000002,133.33966999999998,0.7958664208924531,0.351884204893392,JP2,0.43079151685688505
AR22,2,5,,2017-09-02 17:56:00,40.796333333333294,-70.8283333333333,12.771059339392801,b,535.0,>0,1.90201556461163,0.4842368919391789,187.4,118.4,0.789166666666667,186.610833333333,117.61083333333299,0.658450635990159,0.35391055822554707,JP2,0.43079151685688505
AR22,2,6,,2017-09-02 17:57:29,40.796333333333294,-70.8283333333333,2.79321023498868,a,540.0,>0,1.90201556461163,0.4842368919391789,158.4,100.4,0.789166666666667,157.610833333333,99.6108333333333,0.5483554276643761,0.30112770088549295,JP2,0.43079151685688505
AR22,2,6,,2017-09-02 17:57:29,40.796333333333294,-70.8283333333333,2.79321023498868,b,540.0,>0,1.90201556461163,0.4842368919391789,185.6,112.8,0.87933,184.72066999999998,111.92067,0.688280605758044,0.26618104986171803,JP2,0.43079151685688505
AR22,2,6,,2017-09-02 17:57:29,40.796333333333294,-70.8283333333333,2.79321023498868,a,540.0,<10,1.90201556461163,0.4842368919391789,165.0,100.7,0.493,164.507,100.20700000000001,0.607918172393437,0.246649077111855,JP2,0.43079151685688505
AR22,2,6,,2017-09-02 17:57:29,40.796333333333294,-70.8283333333333,2.79321023498868,b,540.0,<10,1.90201556461163,0.4842368919391789,192.6,116.7,0.87933,191.72066999999998,115.82066999999999,0.7175892579263119,0.27013167372277497,JP2,0.43079151685688505
AR22,3,1,,2017-09-02 20:03:40,40.5008333333333,-70.8315,69.5389859039177,b,535.0,>0,1.90201556461163,0.4842368919391789,108.0,77.8,0.66033,107.33967,77.13967,0.2881914377812,0.37580528963993104,JP3,0.15725907372500755
AR22,3,2,,2017-09-02 20:05:37,40.5008333333333,-70.8315,58.40695500788011,a,535.0,>0,1.90201556461163,0.4842368919391789,103.9,71.56,0.87933,103.02067,70.68066999999999,0.308612950259735,0.2997865097319,JP3,0.15725907372500755
AR22,3,2,,2017-09-02 20:05:37,40.5008333333333,-70.8315,58.40695500788011,b,535.0,>0,1.90201556461163,0.4842368919391789,123.4,82.22,0.87933,122.52067,81.34066999999999,0.39297097376919893,0.30718678794072496,JP3,0.15725907372500755
AR22,3,2,,2017-09-02 20:05:37,40.5008333333333,-70.8315,58.40695500788011,c?,535.0,>0,1.90201556461163,0.4842368919391789,124.7,83.43,0.66033,124.03967,82.76966999999999,0.393829822424839,0.318628372038879,JP3,0.15725907372500755
AR22,3,3,,2017-09-02 20:07:23,40.5008333333333,-70.8315,50.4121922981365,a,535.0,>0,1.90201556461163,0.4842368919391789,92.73,61.74,0.66033,92.06967,61.07966999999999,0.295730220425145,0.23002651397574897,JP3,0.15725907372500755
AR22,3,3,,2017-09-02 20:07:23,40.5008333333333,-70.8315,50.4121922981365,b,535.0,>0,1.90201556461163,0.4842368919391789,88.81,60.01,0.493,88.31700000000001,59.516999999999996,0.274831569804588,0.237474137828378,JP3,0.15725907372500755
AR22,3,4,,2017-09-02 20:09:15,40.5008333333333,-70.8315,30.524622146829,a,535.0,>0,1.90201556461163,0.4842368919391789,208.7,137.7,0.66033,208.03967,137.03967,0.6775361616710329,0.502063030377257,JP3,0.15725907372500755
AR22,3,4,,2017-09-02 20:09:15,40.5008333333333,-70.8315,30.524622146829,b,535.0,>0,1.90201556461163,0.4842368919391789,214.8,139.4,0.87933,213.92067000000003,138.52067,0.7195243181689559,0.47282290810492406,JP3,0.15725907372500755
AR22,3,5,,2017-09-02 20:11:53,40.5008333333333,-70.8315,22.3561302634268,a,535.0,>0,1.90201556461163,0.4842368919391789,466.1,301.0,0.493,465.60699999999997,300.507,1.57551014495616,1.01117015283539,JP3,0.15725907372500755
AR22,3,5,,2017-09-02 20:11:53,40.5008333333333,-70.8315,22.3561302634268,b,535.0,>0,1.90201556461163,0.4842368919391789,465.6,296.9,0.87933,464.72067000000004,296.02067,1.60986409118174,0.938199131398948,JP3,0.15725907372500755
AR22,3,6,,2017-09-02 20:13:48,40.5008333333333,-70.8315,2.5333081597220497,a,540.0,>0,1.90201556461163,0.4842368919391789,148.4,96.64,0.87933,147.52067,95.76066999999999,0.489359947170829,0.32728891341459804,JP3,0.15725907372500755
AR22,3,6,,2017-09-02 20:13:48,40.5008333333333,-70.8315,2.5333081597220497,b,540.0,>0,1.90201556461163,0.4842368919391789,154.8,99.94,0.66033,154.13967,99.27967,0.5186685993390979,0.327990361848175,JP3,0.15725907372500755
AR22,3,6,,2017-09-02 20:13:48,40.5008333333333,-70.8315,2.5333081597220497,a,540.0,<10,1.90201556461163,0.4842368919391789,133.4,85.49,0.66033,132.73967,84.82967,0.452960492058625,0.270468587430249,JP3,0.15725907372500755
AR22,4,1,,2017-09-02 21:06:41,40.42,-70.8281666666667,77.129859358522,a,535.0,>0,1.90201556461163,0.4842368919391789,114.7,76.89,0.66033,114.03967,76.22967,0.360811862996926,0.295351838667766,JP4,0.1555920216829575
AR22,4,1,,2017-09-02 21:06:41,40.42,-70.8281666666667,77.129859358522,b,535.0,>0,1.90201556461163,0.4842368919391789,117.0,80.2,0.66033,116.33967,79.53967,0.351173672528085,0.333481584360579,JP4,0.1555920216829575
AR22,4,2,,2017-09-02 21:08:50,40.42,-70.8281666666667,66.35725561284549,a,535.0,>0,1.90201556461163,0.4842368919391789,386.7,251.4,0.66033,386.03967,250.73967000000002,1.2911358123111398,0.867161213261495,JP4,0.1555920216829575
AR22,4,2,,2017-09-02 21:08:50,40.42,-70.8281666666667,66.35725561284549,b,535.0,>0,1.90201556461163,0.4842368919391789,437.9,279.9,0.66033,437.23967000000005,279.23967000000005,1.5077565287890602,0.895860534210518,JP4,0.1555920216829575
AR22,4,3,,2017-09-02 21:10:45,40.42,-70.8281666666667,50.3500640759157,a,535.0,>0,1.90201556461163,0.4842368919391789,68.91,47.85,0.66033,68.24967,47.18967,0.200970585419605,0.20522490968794602,JP4,0.1555920216829575
AR22,4,3,,2017-09-02 21:10:45,40.42,-70.8281666666667,50.3500640759157,b,535.0,>0,1.90201556461163,0.4842368919391789,80.24,53.47,0.87933,79.36067,52.590669999999996,0.255459761238501,0.19722603289160998,JP4,0.1555920216829575
AR22,4,4,,2017-09-02 21:12:23,40.42,-70.8281666666667,30.437537559696,a,535.0,>0,1.90201556461163,0.4842368919391789,262.2,166.4,0.87933,261.32067,165.52067,0.9141966801138729,0.5105590026697461,JP4,0.1555920216829575
AR22,4,4,,2017-09-02 21:12:23,40.42,-70.8281666666667,30.437537559696,b,535.0,>0,1.90201556461163,0.4842368919391789,253.2,162.2,0.87933,252.32067,161.32067,0.8683914184797751,0.520211837735662,JP4,0.1555920216829575
AR22,4,5,,2017-09-02 21:13:59,40.42,-70.8281666666667,19.284446051425604,a,535.0,>0,1.90201556461163,0.4842368919391789,315.2,202.0,0.66033,314.53967,201.33966999999998,1.0802407535374798,0.652834873828448,JP4,0.1555920216829575
AR22,4,5,,2017-09-02 21:13:59,40.42,-70.8281666666667,19.284446051425604,b,535.0,>0,1.90201556461163,0.4842368919391789,144.2,92.3,0.789166666666667,143.410833333333,91.5108333333333,0.9905387828373701,0.584860589675214,JP4,0.1555920216829575
AR22,4,6,,2017-09-02 21:15:37,40.42,-70.8281666666667,2.11755774596993,b,540.0,>0,1.90201556461163,0.4842368919391789,175.7,111.3,0.493,175.207,110.807,0.608863612785962,0.336100643363138,JP4,0.1555920216829575
