"cruise","cast","date","latitude","longitude","nearest_station","distance_km"
"AR66A","19",2022-04-16 00:50:55,40.204667,-71.095833,"d9b",11.83787230679
"AR66A","20",2022-04-16 11:04:18,40.210833,-70.558167,"u9b",15.4600857673
"AR16","1",2017-05-04 10:50:40,40.421667,-68.195,"L13",218.57732048485
"AR16","2",2017-05-04 12:34:06,40.421167,-68.1975,"L13",218.36492522959
"AR16","3",2017-05-04 14:35:52,40.4025,-68.1935,"L13",218.68438328309
"AR16","4",2017-05-04 17:10:36,40.366167,-68.234833,"L13",215.20216562908
"AR16","5",2017-05-04 18:25:05,40.369,-68.264167,"L13",212.71312151916
"AR16","6",2017-05-04 19:58:47,40.3745,-68.295167,"L13",210.08065530417
"AR16","7",2017-05-04 21:09:24,40.380333,-68.3165,"L13",208.26886379797
"AR16","8",2017-05-04 22:38:42,40.378667,-68.334333,"L13",206.75947217241
"AR16","9",2017-05-05 03:31:11,40.084,-68.333,"L8",207.75003764556
"AR16","9a",2017-05-05 04:26:16,40.085833,-68.332,"L8",207.82659433605
"AR16","10",2017-05-05 11:05:28,40.089,-68.3305,"L8",207.93998069365
"AR16","11",2017-05-05 14:35:27,40.141333,-68.332333,"L8",207.63717253285
"AR16","12",2017-05-05 17:30:14,40.149333,-68.326167,"L8",208.15311809008
"AR16","13",2017-05-05 18:26:01,40.152167,-68.331667,"L8",207.68370153459
"AR16","14",2017-05-05 19:27:08,40.154333,-68.350167,"L8",206.11026867911
"AR16","15",2017-05-07 11:31:25,36.8655,-71.420833,"L10",345.06100243531
"AR16","16",2017-05-07 12:37:59,36.869833,-71.3985,"L10",344.32452801021
"AR16","17",2017-05-07 14:36:40,36.863167,-71.338667,"L10",344.42058110502
"AR16","18",2017-05-07 17:12:25,36.8505,-71.277333,"L10",345.24799294749
"AR16","19",2017-05-07 19:19:58,36.838,-71.178833,"L10",345.88684771607
"AR16","20",2017-05-07 22:36:59,36.7675,-71.100167,"L10",353.2725149963
"AR16","21",2017-05-08 00:06:11,36.742833,-71.067667,"L10",355.8724061492
"AR16","22",2017-05-08 02:57:29,36.718833,-71.0275,"L10",358.39854371561
"AR16","23",2017-05-08 05:00:17,36.707667,-71.0085,"L10",359.58530218822
"AR16","24",2017-05-08 10:59:15,36.859667,-70.833667,"L10",342.54516170044
"AR16","25",2017-05-08 12:18:00,36.85,-70.821833,"L12",343.61701974759
"AR16","26",2017-05-09 10:50:04,34.006167,-69.969,"L12",663.67734681138
"AR16","27",2017-05-09 12:19:52,33.9985,-69.966833,"L12",664.54600855941
"AR16","28",2017-05-09 14:36:41,33.9985,-69.952,"L12",664.68932204708
"AR16","29",2017-05-09 17:09:06,33.9985,-69.9335,"L12",664.87167321948
"AR16","30",2017-05-09 22:35:46,33.985,-69.871333,"L12",667.00476765625
"AR16","31",2017-05-10 00:05:42,33.9835,-69.868667,"L12",667.19891779954
"AR16","32",2017-05-10 03:05:30,33.976333,-69.840333,"L12",668.29790364158
"AR16","33",2017-05-10 06:03:11,33.9695,-69.789167,"L12",669.63040631675
"AR16","34",2017-05-10 10:43:59,33.972333,-69.739333,"L12",669.9103316608
"AR16","35",2017-05-10 12:24:36,33.970167,-69.722667,"L12",670.35353043189
"AR16","36",2017-05-10 15:06:51,33.955833,-69.692667,"L12",672.3083285297
"AR16","37",2017-05-10 16:36:21,33.942667,-69.687667,"L12",673.82187386433
"AR16","38",2017-05-10 17:31:59,33.933667,-69.683333,"L12",674.86822738325
"AR16","39",2017-05-11 10:35:33,31.700333,-70.791333,"L12",916.211607315
"AR16","40",2017-05-11 12:14:21,31.690167,-70.770667,"L12",917.34092106548
"AR16","41",2017-05-11 14:35:40,31.6795,-70.764667,"L12",918.52742666113
"AR16","42",2017-05-11 18:06:09,31.657,-70.747833,"L12",921.03208983725
"AR16","43",2017-05-11 22:35:26,31.635,-70.706667,"L12",923.49561418834
"AR16","44",2017-05-11 23:38:21,31.631,-70.699,"L12",923.94523626482
"AR16","45",2017-05-12 02:59:08,31.603,-70.635167,"L12",927.11882741474
"AR16","46",2017-05-12 10:39:51,31.518667,-70.512333,"L12",936.70953570812
"AR16","47",2017-05-12 12:42:16,31.485667,-70.501667,"L12",940.40258395471
"AR16","48",2017-05-12 17:09:21,31.452333,-70.533167,"L12",944.03825906138
"AR16","49",2017-05-13 10:56:23,29.243333,-70.016,"L12",1191.42987949768
"AR16","50",2017-05-13 13:40:52,29.234167,-69.974667,"L12",1192.67242055644
"AR16","51",2017-05-13 16:55:50,29.2315,-69.947,"L12",1193.12559249394
"AR16","52",2017-05-13 18:15:28,29.228667,-69.924333,"L12",1193.57269526965
"AR16","53",2017-05-13 20:08:16,29.219333,-69.8915,"L12",1194.8069601202
"AR16","54",2017-05-13 22:34:58,29.204833,-69.8315,"L12",1196.79729643714
"AR16","55",2017-05-14 00:00:07,29.190833,-69.819833,"L12",1198.42740929099
"AR16","56",2017-05-14 04:32:32,29.160833,-69.802167,"L12",1201.87348251393
"AR16","57",2017-05-14 06:05:36,29.122333,-69.7405,"L12",1206.57162028505
"AR16","58",2017-05-14 07:42:40,29.119667,-69.728,"L12",1206.95706462555
"AR16","59",2017-05-14 10:33:08,29.08,-69.739667,"L12",1211.27207940456
"AR16","60",2017-05-14 12:42:31,29.042833,-69.7295,"L12",1215.46634950266
"AR16","61",2017-05-15 10:49:18,29.030833,-66.053,"L12",1287.39533224942
"AR16","62",2017-05-15 12:07:15,29.044667,-66.051833,"L12",1285.97091952533
"AR16","63",2017-05-15 14:40:16,29.058167,-66.044167,"L12",1284.7813177681
"AR16","64",2017-05-15 16:56:14,29.0625,-66.039,"L12",1284.48284091229
"AR16","65",2017-05-15 18:41:00,29.065833,-66.0235,"L12",1284.60828592467
"AR16","66",2017-05-15 19:33:07,29.067,-66.019167,"L12",1284.61883557086
"AR16","67",2017-05-15 22:34:28,29.0785,-65.991667,"L12",1284.25750118189
"AR16","68",2017-05-16 00:00:56,29.080667,-65.991333,"L12",1284.03952622967
"AR16","69",2017-05-16 03:58:26,29.079833,-65.999833,"L12",1283.86379661219
"AR16","70",2017-05-16 10:39:39,29.126833,-66.031167,"L12",1277.94010458191
"AR16","71",2017-05-16 17:37:15,29.541333,-65.789,"L12",1242.21905549494
"AR16","72",2017-05-17 10:41:41,32.185667,-64.162,"L12",1046.55022022916
"AR16","73",2017-05-17 12:01:16,32.181,-64.1635,"L12",1046.91086993355
"AR16","74",2017-05-17 14:32:52,32.141667,-64.1875,"L12",1049.38198257963
"AR16","75",2017-05-17 16:56:44,32.129333,-64.214333,"L12",1049.18762117964
"AR16","76",2017-05-17 18:06:10,32.136833,-64.2245,"L12",1047.971189924
"AR16","77",2017-05-17 22:36:57,32.128833,-64.273167,"L12",1046.28342839857
"AR16","78",2017-05-17 23:37:15,32.121167,-64.281667,"L12",1046.58121531423
"AR16","79",2017-05-18 02:10:57,32.114,-64.296833,"L12",1046.50077782244
"AR16","80",2017-05-18 10:41:55,32.114333,-64.363167,"L12",1043.17604432341
"AR16","81",2017-05-18 12:19:06,32.1145,-64.366667,"L12",1042.98712748229
"AR16","82",2017-05-18 14:32:09,32.114833,-64.372667,"L12",1042.65899066734
"AR16","83",2017-05-18 15:37:24,32.115,-64.3745,"L12",1042.55260188122
"AR16","84",2017-05-18 16:36:29,32.115333,-64.381167,"L12",1042.19175986081
"AR16","85",2017-05-20 12:47:09,38.505667,-68.004,"L12",287.05641328869
"AR16","86",2017-05-20 14:47:24,38.510667,-68.0165,"L12",285.84550837801
"AR16","87",2017-05-20 16:41:58,38.4995,-68.045667,"L12",284.47366839004
"EN688","1",2022-08-07 22:27:46,38.984,-70.203167,"u11c",90.19391327067
"EN688","2",2022-08-08 11:24:32,38.962333,-70.173333,"u11c",93.15034855848
"EN688","3",2022-08-09 19:51:26,38.871,-70.102167,"u11c",104.57536872492
"EN688","4",2022-08-10 05:25:32,38.7715,-69.983333,"u11c",118.27132369116
"EN688","5",2022-08-12 05:26:09,38.772,-69.422167,"u11c",141.94362358395
"EN688","6",2022-08-12 07:16:27,38.769,-69.412667,"u11c",142.71432315974
"EN688","7",2022-08-12 17:03:39,39.0385,-70.2025,"u11c",84.32061869395
"EN688","8",2022-08-14 00:44:08,39.008833,-70.1885,"u11c",87.81622185884
"EN688","9",2022-08-14 12:32:57,39.0325,-70.215167,"u11c",84.70717659151
"EN688","10",2022-08-14 12:50:00,39.032667,-70.215,"u11c",84.69246005097
"EN688","11",2022-08-17 20:47:04,38.862167,-69.445833,"u11c",132.86057235759
"EN688","12",2022-08-18 15:14:13,38.973333,-70.288833,"u11c",89.95951312165
