"cruise","cast","niskin","replicate","vol_filtered","filter_size","tau_calibration","fd_calibration","rb","ra","blank","rb_blank","ra_blank","chl","phaeo","quality_flag","date","latitude","longitude","depth"
"AR22",9,5,"b",535,">0",1.90201556461163,0.484236891939179,26.51,17.75,0.66033,25.84967,17.08967,0.0835946024822289,0.063508502220022,1,2017-09-03 03:17:33,39.9995,-70.8298333333333,101.96711595126
"AR22",9,6,"a",540,">0",1.90201556461163,0.484236891939179,98.04,69.12,0.493,97.547,68.627,0.273421361518168,0.311831032344533,1,2017-09-03 03:19:16,39.9995,-70.8298333333333,76.9354093073444
"AR22",9,6,"b",540,">0",1.90201556461163,0.484236891939179,101.5,72.03,0.493,101.007,71.537,0.278621283677054,0.33144764691522,1,2017-09-03 03:19:16,39.9995,-70.8298333333333,76.9354093073444
"AR22",9,7,"a",540,">0",1.90201556461163,0.484236891939179,182.8,123.6,0.493,182.307,123.107,0.559700712374673,0.490158183559223,1,2017-09-03 03:20:50,39.9995,-70.8298333333333,52.1466807319065
"AR22",9,7,"b",540,">0",1.90201556461163,0.484236891939179,189.4,126.8,0.493,188.907,126.307,0.591845685720516,0.485302872596417,1,2017-09-03 03:20:50,39.9995,-70.8298333333333,52.1466807319065
"AR22",9,8,"a",537,">0",1.90201556461163,0.484236891939179,94.95,61.21,0.493,94.457,60.717,0.320773664350923,0.199914809049824,1,2017-09-03 03:22:19,39.9995,-70.8298333333333,27.2914493790812
"AR22",9,8,"b",539,">0",1.90201556461163,0.484236891939179,93.35,60.52,0.493,92.857,60.027,0.310963940014061,0.201897229099996,1,2017-09-03 03:22:19,39.9995,-70.8298333333333,27.2914493790812
"AR22",9,9,"a",539,">0",1.90201556461163,0.484236891939179,60.22,38.6,0.493,59.727,38.107,0.204783441459153,0.120796723657034,1,2017-09-03 03:24:19,39.9995,-70.8298333333333,2.24465669872222
"AR22",9,9,"b",539,">0",1.90201556461163,0.484236891939179,56.95,36.31,0.493,56.457,35.817,0.195500935787092,0.110513832469829,1,2017-09-03 03:24:19,39.9995,-70.8298333333333,2.24465669872222
"AR22",9,9,"a",540,"<10",1.90201556461163,0.484236891939179,47.52,29.94,0.493,47.027,29.447,0.166208421005857,0.084916169054541,1,2017-09-03 03:24:19,39.9995,-70.8298333333333,2.24465669872222
"AR22",9,9,"b",540,"<10",1.90201556461163,0.484236891939179,44.49,27.79,0.493,43.997,27.297,0.157888545551639,0.0749008025951565,1,2017-09-03 03:24:19,39.9995,-70.8298333333333,2.24465669872222
"AR22",10,2,"a",535,">0",1.90201556461163,0.484236891939179,5.259,4.467,0.493,4.766,3.974,0.00755786816962617,0.0266492135403627,1,2017-09-03 04:28:00,39.922,-70.8281666666667,501.300505684724
"AR22",10,2,"b",535,">0",1.90201556461163,0.484236891939179,6.121,5.162,0.493,5.628,4.669,0.00915150956397917,0.0310379379709826,1,2017-09-03 04:28:00,39.922,-70.8281666666667,501.300505684724
"AR22",10,3,"a",535,">0",1.90201556461163,0.484236891939179,4.721,4.211,0.493,4.228,3.718,0.0048668090486229,0.0271366961848292,1,2017-09-03 04:31:16,39.922,-70.8281666666667,401.437170025294
"AR22",10,3,"b",535,">0",1.90201556461163,0.484236891939179,5.035,4.313,0.493,4.542,3.82,0.00688987477079557,0.0259916179650266,1,2017-09-03 04:31:16,39.922,-70.8281666666667,401.437170025294
"AR22",10,4,"a",535,">0",1.90201556461163,0.484236891939179,6.09,5.099,0.493,5.597,4.606,0.00945687797487315,0.0301902831615659,1,2017-09-03 04:34:19,39.922,-70.8281666666667,301.608673108065
"AR22",10,4,"b",535,">0",1.90201556461163,0.484236891939179,4.639,4.032,0.493,4.146,3.539,0.00579245704414531,0.0246702661998533,1,2017-09-03 04:34:19,39.922,-70.8281666666667,301.608673108065
"AR22",10,5,"a",535,">0",1.90201556461163,0.484236891939179,6.508,5.005,0.493,6.015,4.512,0.0143427725491769,0.0244952628497837,1,2017-09-03 04:37:17,39.922,-70.8281666666667,202.01524949917
"AR22",10,5,"b",535,">0",1.90201556461163,0.484236891939179,6.603,5.159,0.493,6.11,4.666,0.0137797495415911,0.0263838748315362,1,2017-09-03 04:37:17,39.922,-70.8281666666667,202.01524949917
"AR22",10,6,"a",540,">0",1.90201556461163,0.484236891939179,15.4,10.73,0.493,14.907,10.237,0.0441520663309075,0.0431492692363251,1,2017-09-03 04:40:28,39.922,-70.8281666666667,102.202902432836
"AR22",10,6,"b",540,">0",1.90201556461163,0.484236891939179,15.61,10.89,0.493,15.117,10.397,0.0446247865271699,0.0440410321592145,1,2017-09-03 04:40:28,39.922,-70.8281666666667,102.202902432836
"AR22",10,7,"a",540,">0",1.90201556461163,0.484236891939179,188.9,128.4,0.493,188.407,127.907,0.571991437477495,0.518801952030956,1,2017-09-03 04:43:28,39.922,-70.8281666666667,52.4714618178576
"AR22",10,7,"b",540,">0",1.90201556461163,0.484236891939179,199.1,135.5,0.493,198.607,135.007,0.601300089645764,0.55004223827505,1,2017-09-03 04:43:28,39.922,-70.8281666666667,52.4714618178576
"AR22",10,8,"a",537,">0",1.90201556461163,0.484236891939179,44.1,27.48,0.493,43.607,26.987,0.158010026719394,0.0734213653399304,1,2017-09-03 04:46:09,39.922,-70.8281666666667,2.56519623025972
"AR22",10,8,"b",539,">0",1.90201556461163,0.484236891939179,42.13,25.97,0.493,41.637,25.477,0.153066624143382,0.0646048237970254,1,2017-09-03 04:46:09,39.922,-70.8281666666667,2.56519623025972
"AR22",10,8,"a",540,"<10",1.90201556461163,0.484236891939179,39.27,24.84,0.493,38.777,24.347,0.136427048641327,0.0712046419961074,1,2017-09-03 04:46:09,39.922,-70.8281666666667,2.56519623025972
"AR22",10,8,"b",540,"<10",1.90201556461163,0.484236891939179,36.64,22.98,0.493,36.147,22.487,0.129147157618886,0.0626224167584083,1,2017-09-03 04:46:09,39.922,-70.8281666666667,2.56519623025972
"AR22",11,1,"a",535,">0",1.90201556461163,0.484236891939179,85.68,60.57,0.493,85.187,60.077,0.239618774923375,0.277507256252015,1,2017-09-03 07:33:09,40.3341666666667,-70.9495,85.5825586595262
"AR22",11,1,"b",535,">0",1.90201556461163,0.484236891939179,86.3,58.59,0.493,85.807,58.097,0.264429958308512,0.235652786056164,1,2017-09-03 07:33:09,40.3341666666667,-70.9495,85.5825586595262
"AR22",11,2,"a",535,">0",1.90201556461163,0.484236891939179,85.45,58.64,0.493,84.957,58.147,0.255841471752118,0.244671658643131,1,2017-09-03 07:34:49,40.3341666666667,-70.9495,68.2792428006705
"AR22",11,2,"b",535,">0",1.90201556461163,0.484236891939179,89.87,61.94,0.493,89.377,61.447,0.266529366133408,0.262389242279698,1,2017-09-03 07:34:49,40.3341666666667,-70.9495,68.2792428006705
"AR22",11,3,"a",535,">0",1.90201556461163,0.484236891939179,101.4,70.3,0.87933,100.52067,69.42067,0.296779924337593,0.300773807683587,1,2017-09-03 07:36:02,40.3341666666667,-70.9495,53.4992441433595
"AR22",11,3,"b",535,">0",1.90201556461163,0.484236891939179,100.7,67.37,0.493,100.207,66.877,0.318060285471768,0.25759824586163,1,2017-09-03 07:36:02,40.3341666666667,-70.9495,53.4992441433595
"AR22",11,4,"a",535,">0",1.90201556461163,0.484236891939179,275.3,174.5,0.493,274.807,174.007,0.961910494316059,0.535893146124311,1,2017-09-03 07:37:28,40.3341666666667,-70.9495,42.479271708577
"AR22",11,4,"b",535,">0",1.90201556461163,0.484236891939179,291.5,188.6,0.493,291.007,188.107,0.981950296280976,0.637222204781146,1,2017-09-03 07:37:28,40.3341666666667,-70.9495,42.479271708577
"AR22",11,5,"a",535,">0",1.90201556461163,0.484236891939179,53.23,33.36,0.493,52.737,32.867,0.189614697639485,0.093295255697758,1,2017-09-03 07:38:51,40.3341666666667,-70.9495,23.342713671219
"AR22",11,5,"b",535,">0",1.90201556461163,0.484236891939179,50.08,30.9,0.493,49.587,30.407,0.183030191279583,0.078704769353439,1,2017-09-03 07:38:51,40.3341666666667,-70.9495,23.342713671219
"AR22",11,6,"a",540,">0",1.90201556461163,0.484236891939179,48.8,30.25,0.493,48.307,29.757,0.175379192813348,0.0783890832904073,1,2017-09-03 07:40:21,40.3341666666667,-70.9495,3.57326987662722
"AR22",11,6,"b",540,">0",1.90201556461163,0.484236891939179,20.9,13.21,0.493,20.407,12.717,0.072704366185156,0.0357464577289298,3,2017-09-03 07:40:21,40.3341666666667,-70.9495,3.57326987662722
"AR22",11,6,"a",540,"<10",1.90201556461163,0.484236891939179,39.17,24.78,0.493,38.677,24.287,0.136048872484317,0.0710711369834354,1,2017-09-03 07:40:21,40.3341666666667,-70.9495,3.57326987662722
"AR22",11,6,"b",540,"<10",1.90201556461163,0.484236891939179,43.44,26.96,0.493,42.947,26.467,0.155808576688085,0.069902515278111,1,2017-09-03 07:40:21,40.3341666666667,-70.9495,3.57326987662722
"AR22",12,1,"a",535,">0",1.90201556461163,0.484236891939179,93.99,68.09,0.493,93.497,67.597,0.24715755756732,0.334698532606338,1,2017-09-03 08:44:31,40.3355,-71.068,83.444015616042
"AR22",12,1,"b",535,">0",1.90201556461163,0.484236891939179,90.96,65.74,0.493,90.467,65.247,0.240668478835823,0.320959467900876,1,2017-09-03 08:44:31,40.3355,-71.068,83.444015616042
"AR22",12,2,"a",535,">0",1.90201556461163,0.484236891939179,119.4,81.54,0.493,118.907,81.047,0.361289001138948,0.336340931259005,1,2017-09-03 08:46:34,40.3355,-71.068,58.0933626157089
"AR22",12,2,"b",535,">0",1.90201556461163,0.484236891939179,106.8,72.3,0.493,106.307,71.807,0.32922531799508,0.288869275952874,1,2017-09-03 08:46:34,40.3355,-71.068,58.0933626157089
"AR22",12,3,"a",535,">0",1.90201556461163,0.484236891939179,187,122.7,0.493,186.507,122.207,0.613599650640105,0.438324062126027,1,2017-09-03 08:48:22,40.3355,-71.068,43.3473538582406
"AR22",12,3,"b",535,">0",1.90201556461163,0.484236891939179,216.2,137.7,0.493,215.707,137.207,0.749106882974311,0.431932638963897,1,2017-09-03 08:48:22,40.3355,-71.068,43.3473538582406
"AR22",12,4,"a",535,">0",1.90201556461163,0.484236891939179,635.3,387.3,0.493,634.807,386.807,2.3666051844284,0.962921402133168,1,2017-09-03 08:49:47,40.3355,-71.068,32.5857874765315
"AR22",12,4,"b",535,">0",1.90201556461163,0.484236891939179,647.1,392.9,0.493,646.607,392.407,2.42577031403911,0.951959507946698,1,2017-09-03 08:49:47,40.3355,-71.068,32.5857874765315
"AR22",12,5,"a",535,">0",1.90201556461163,0.484236891939179,178.2,111.8,0.493,177.707,111.307,0.633639452605023,0.324460105496067,1,2017-09-03 08:52:06,40.3355,-71.068,23.039099048058
"AR22",12,5,"b",535,">0",1.90201556461163,0.484236891939179,180.3,113.6,0.493,179.807,113.107,0.636502281457154,0.337091173744585,1,2017-09-03 08:52:06,40.3355,-71.068,23.039099048058
"AR22",12,6,"a",540,">0",1.90201556461163,0.484236891939179,45.41,27.94,0.493,44.917,27.447,0.16516843657408,0.0689001144969206,1,2017-09-03 08:53:43,40.3355,-71.068,3.35298082459357
"AR22",12,6,"b",540,">0",1.90201556461163,0.484236891939179,45.95,28.34,0.493,45.457,27.847,0.166492053123615,0.0709877057452653,1,2017-09-03 08:53:43,40.3355,-71.068,3.35298082459357
"AR22",12,6,"a",540,"<10",1.90201556461163,0.484236891939179,39.08,24.39,0.493,38.587,23.897,0.138885193661891,0.0649088882029285,1,2017-09-03 08:53:43,40.3355,-71.068,3.35298082459357
"AR22",12,6,"b",540,"<10",1.90201556461163,0.484236891939179,42.14,26.05,0.493,41.647,25.557,0.152121359157238,0.0658292350687816,1,2017-09-03 08:53:43,40.3355,-71.068,3.35298082459357
"AR24A",3,1,"a",535,">0",1.90201556461163,0.484236891939179,94.92,67.92,0.784,94.136,67.136,0.257654596691801,0.320233334279968,1,2017-10-22 22:42:36,40.7985,-70.8311666666667,53.0813282033477
"AR24A",3,1,"b",540,">0",1.90201556461163,0.484236891939179,48.09,33.94,0.784,47.306,33.156,0.267559631084514,0.297950397647959,1,2017-10-22 22:42:36,40.7985,-70.8311666666667,53.0813282033477
"AR24A",3,2,"a",282,">0",1.90201556461163,0.484236891939179,79.04,47.91,0.784,78.256,47.126,0.563583052709934,0.205996313325091,1,2017-10-22 22:44:38,40.7985,-70.8311666666667,33.2897995386332
"AR24A",3,2,"b",282,">0",1.90201556461163,0.484236891939179,74.3,45.18,0.784,73.516,44.396,0.527193655474246,0.197804127798066,1,2017-10-22 22:44:38,40.7985,-70.8311666666667,33.2897995386332
"AR24A",3,3,"a",282,">0",1.90201556461163,0.484236891939179,225.7,145.2,0.784,224.916,144.416,1.45738630720044,0.900963090696988,1,2017-10-22 22:47:03,40.7985,-70.8311666666667,19.3026317121257
"AR24A",3,3,"b",282,">0",1.90201556461163,0.484236891939179,236.7,151,0.784,235.916,150.216,1.55152803139227,0.901536817063304,1,2017-10-22 22:47:03,40.7985,-70.8311666666667,19.3026317121257
"AR24A",3,6,"a",282,">0",1.90201556461163,0.484236891939179,120.9,78.2,0.784,120.116,77.416,0.773048389036756,0.491174252413135,1,2017-10-22 22:48:50,40.7985,-70.8311666666667,2.82396950575976
"AR24A",3,6,"b",282,">0",1.90201556461163,0.484236891939179,116.8,74.23,0.66033,116.13967,73.56967,0.77069484593196,0.430716264665291,1,2017-10-22 22:48:50,40.7985,-70.8311666666667,2.82396950575976
"AR24A",3,6,"a",283,"<10",1.90201556461163,0.484236891939179,118.4,74.45,0.784,117.616,73.666,0.792867025999673,0.405866350014829,1,2017-10-22 22:48:50,40.7985,-70.8311666666667,2.82396950575976
"AR24A",3,6,"b",283,"<10",1.90201556461163,0.484236891939179,119.3,74.3,0.784,118.516,73.516,0.81180924163789,0.384483252471768,1,2017-10-22 22:48:50,40.7985,-70.8311666666667,2.82396950575976
"AR24A",5,1,"a",535,">0",1.90201556461163,0.484236891939179,113.1,81.37,0.784,112.316,80.586,0.302791864927069,0.390869908268996,1,2017-10-23 02:35:46,40.4988333333333,-70.8368333333333,70.8096902887748
"AR24A",5,1,"b",535,">0",1.90201556461163,0.484236891939179,121.2,87.28,0.784,120.416,86.496,0.323690515547626,0.420842886462237,1,2017-10-23 02:35:46,40.4988333333333,-70.8368333333333,70.8096902887748
"AR24A",5,2,"a",535,">0",1.90201556461163,0.484236891939179,138.9,90.79,0.784,138.116,90.006,0.459102320253428,0.315644181102701,1,2017-10-23 02:39:04,40.4988333333333,-70.8368333333333,44.1155717199601
"AR24A",5,2,"b",535,">0",1.90201556461163,0.484236891939179,143,95.86,0.784,142.216,95.076,0.449845840298205,0.368541804558086,1,2017-10-23 02:39:04,40.4988333333333,-70.8368333333333,44.1155717199601
"AR24A",5,3,"a",535,">0",1.90201556461163,0.484236891939179,151.1,92.25,0.784,150.316,91.466,0.561591593159723,0.225722180289155,1,2017-10-23 02:53:39,40.4988333333333,-70.8368333333333,31.7409939487003
"AR24A",5,3,"b",535,">0",1.90201556461163,0.484236891939179,150.3,95.61,0.784,149.516,94.826,0.521893699743505,0.294342014959918,1,2017-10-23 02:53:39,40.4988333333333,-70.8368333333333,31.7409939487003
"AR24A",5,4,"a",535,">0",1.90201556461163,0.484236891939179,695.2,408.2,0.784,694.416,407.416,2.73877293520545,0.768150165437941,1,2017-10-23 02:55:28,40.4988333333333,-70.8368333333333,20.4977640057848
"AR24A",5,4,"b",535,">0",1.90201556461163,0.484236891939179,730,428.8,0.784,729.216,428.016,2.87428016753965,0.809961977700055,1,2017-10-23 02:55:28,40.4988333333333,-70.8368333333333,20.4977640057848
"AR24A",5,6,"a",535,">0",1.90201556461163,0.484236891939179,537.8,329.2,0.784,537.016,328.416,1.99062032851518,0.83629284382194,1,2017-10-23 02:57:14,40.4988333333333,-70.8368333333333,11.2364185346424
"AR24A",5,6,"b",535,">0",1.90201556461163,0.484236891939179,538.6,329,0.784,537.816,328.216,2.00016309135561,0.825028536859208,1,2017-10-23 02:57:14,40.4988333333333,-70.8368333333333,11.2364185346424
"AR24A",5,8,"a",535,">0",1.90201556461163,0.484236891939179,253,158.2,0.784,252.216,157.416,0.904653917273436,0.450339030502006,1,2017-10-23 02:58:50,40.4988333333333,-70.8368333333333,2.78435551479487
"AR24A",5,8,"b",535,">0",1.90201556461163,0.484236891939179,249.4,153.6,0.784,248.616,152.816,0.914196680113873,0.401200752848798,1,2017-10-23 02:58:50,40.4988333333333,-70.8368333333333,2.78435551479487
"AR24A",5,8,"a",595,"<10",1.90201556461163,0.484236891939179,272.6,169,0.784,271.816,168.216,0.888936425536246,0.413007501779629,2,2017-10-23 02:58:50,40.4988333333333,-70.8368333333333,2.78435551479487
"AR24A",5,8,"b",595,"<10",1.90201556461163,0.484236891939179,230,146.7,0.784,229.216,145.916,0.714752936748738,0.414595342239129,2,2017-10-23 02:58:50,40.4988333333333,-70.8368333333333,2.78435551479487
"AR24A",6,1,"a",535,">0",1.90201556461163,0.484236891939179,541.5,334.7,0.784,540.716,333.916,1.97344335540239,0.90081228029782,1,2017-10-24 02:06:18,40.6196666666667,-70.753,46.8809533636762
"AR24A",6,1,"b",535,">0",1.90201556461163,0.484236891939179,532.1,322.2,0.66033,531.43967,321.53967,2.00302592020774,0.764697724657089,1,2017-10-24 02:06:18,40.6196666666667,-70.753,46.8809533636762
"AR24A",6,2,"a",535,">0",1.90201556461163,0.484236891939179,530,331.6,0.66033,529.33967,330.93967,1.89328414754272,0.955352071069951,1,2017-10-24 02:10:41,40.6196666666667,-70.753,15.2498163108073
"AR24A",6,2,"b",535,">0",1.90201556461163,0.484236891939179,546.5,343.7,0.66033,545.83967,343.03967,1.93527230404064,1.01751733397084,1,2017-10-24 02:10:41,40.6196666666667,-70.753,15.2498163108073
"AR24A",6,3,"a",535,">0",1.90201556461163,0.484236891939179,311.6,199.7,0.784,310.816,198.916,1.06783516184491,0.64437819130661,1,2017-10-24 02:12:28,40.6196666666667,-70.753,1.89028881583229
"AR24A",6,3,"b",535,">0",1.90201556461163,0.484236891939179,328.4,207,0.784,327.616,206.216,1.15849140882906,0.616558304786202,1,2017-10-24 02:12:28,40.6196666666667,-70.753,1.89028881583229
"AR24A",6,3,"b",595,"<10",1.90201556461163,0.484236891939179,286.8,186.3,0.66033,286.13967,185.63967,0.862336976509582,0.574461193851281,1,2017-10-24 02:12:28,40.6196666666667,-70.753,1.89028881583229
"AR24A",8,3,"a",535,">0",1.90201556461163,0.484236891939179,150.2,101.5,0.784,149.416,100.716,0.464732550329286,0.402202638775705,2,2017-10-24 04:27:00,40.4926666666667,-70.7495,34.249125651017
"AR24A",8,3,"b",535,">0",1.90201556461163,0.484236891939179,208.8,134.6,0.784,208.016,133.816,0.708073002760432,0.443777738584275,2,2017-10-24 04:27:00,40.4926666666667,-70.7495,34.249125651017
"AR24A",8,4,"a",535,">0",1.90201556461163,0.484236891939179,355.5,219.9,0.784,354.716,219.116,2.58799728232654,1.18418133667996,1,2017-10-24 04:30:22,40.4926666666667,-70.7495,20.4094702189436
"AR24A",8,4,"b",535,">0",1.90201556461163,0.484236891939179,633.1,383.3,0.784,632.316,382.516,2.38378215754119,0.908808699876555,1,2017-10-24 04:30:22,40.4926666666667,-70.7495,20.4094702189436
"AR24A",10,3,"a",535,">0",1.90201556461163,0.484236891939179,123.1,79.98,0.784,122.316,79.196,0.411483933679647,0.270213107866472,1,2017-10-24 06:20:33,40.3511666666667,-70.75,40.3104628417265
"AR24A",10,3,"b",535,">0",1.90201556461163,0.484236891939179,132.4,86.94,0.784,131.616,86.156,0.43381399872627,0.307792778275692,1,2017-10-24 06:20:33,40.3511666666667,-70.75,40.3104628417265
"AR24A",10,4,"b",535,">0",1.90201556461163,0.484236891939179,267.9,163.4,0.784,267.116,162.616,0.997218716825676,0.40253437812942,1,2017-10-24 06:23:18,40.3511666666667,-70.75,23.2881069023688
"AR24A",10,5,"b",535,">0",1.90201556461163,0.484236891939179,110,68.5,0.784,109.216,67.716,0.396024657878139,0.186855751048284,1,2017-10-24 06:25:04,40.3511666666667,-70.75,2.29519196160736
"AR24A",10,5,"a",595,"<10",1.90201556461163,0.484236891939179,84.3,52.67,0.66033,83.63967,52.00967,0.271400184746249,0.131139847225754,1,2017-10-24 06:25:04,40.3511666666667,-70.75,2.29519196160736
"AR24A",10,5,"b",595,"<10",1.90201556461163,0.484236891939179,93.96,58.59,0.784,93.176,57.806,0.303491132926805,0.143910842286144,1,2017-10-24 06:25:04,40.3511666666667,-70.75,2.29519196160736
"AR24A",11,1,"a",535,">0",1.90201556461163,0.484236891939179,26.1,21.98,0.784,25.316,21.196,0.0393161829026008,0.143133063178155,1,2017-10-24 20:14:22,39.9406666666667,-70.7745,442.152989150829
"AR24A",11,1,"b",535,">0",1.90201556461163,0.484236891939179,19.92,16.16,0.784,19.136,15.376,0.0358807882800435,0.0964715238419466,1,2017-10-24 20:14:22,39.9406666666667,-70.7745,442.152989150829
"AR24A",11,2,"a",535,">0",1.90201556461163,0.484236891939179,139.4,99.32,0.784,138.616,98.536,0.382473934644719,0.465696423527264,1,2017-10-24 20:23:23,39.9406666666667,-70.7745,54.6370918879252
"AR24A",11,2,"b",535,">0",1.90201556461163,0.484236891939179,150.8,108.4,0.784,150.016,107.616,0.404613144434533,0.521715316889614,1,2017-10-24 20:23:23,39.9406666666667,-70.7745,54.6370918879252
"AR24A",11,3,"a",535,">0",1.90201556461163,0.484236891939179,93.92,57.58,0.784,93.136,56.796,0.346784001621484,0.142100098227667,1,2017-10-24 20:25:59,39.9406666666667,-70.7745,7.10009456431851
"AR24A",11,3,"b",535,">0",1.90201556461163,0.484236891939179,88.82,54,0.66033,88.15967,53.33967,0.332279002104019,0.126853974764084,1,2017-10-24 20:25:59,39.9406666666667,-70.7745,7.10009456431851
"AR24A",11,4,"a",535,">0",1.90201556461163,0.484236891939179,87.8,52.77,0.66033,87.13967,52.10967,0.334282982300511,0.114262498215482,1,2017-10-24 20:27:03,39.9406666666667,-70.7745,2.98395516051674
"AR24A",11,4,"b",535,">0",1.90201556461163,0.484236891939179,92.38,56.41,0.66033,91.71967,55.74967,0.343253179370522,0.136624404171228,1,2017-10-24 20:27:03,39.9406666666667,-70.7745,2.98395516051674
"AR24A",11,4,"a",595,"<10",1.90201556461163,0.484236891939179,73.36,45.25,0.66033,72.69967,44.58967,0.241196939399844,0.103914405998446,1,2017-10-24 20:27:03,39.9406666666667,-70.7745,2.98395516051674
"AR24A",11,4,"b",595,"<10",1.90201556461163,0.484236891939179,78.17,48.11,0.784,77.386,47.326,0.257928850884358,0.108360909329599,1,2017-10-24 20:27:03,39.9406666666667,-70.7745,2.98395516051674
"AR24A",14,2,"a",1055,">0",1.90201556461163,0.484236891939179,108.3,79.11,0.784,107.516,78.326,0.14125686001148,0.200640252470571,1,2017-10-24 23:17:29,40.1386666666667,-70.7791666666667,63.3362965242653
"AR24A",14,2,"b",1055,">0",1.90201556461163,0.484236891939179,122.7,89.24,0.66033,122.03967,88.57967,0.16192033353834,0.224734588168539,1,2017-10-24 23:17:29,40.1386666666667,-70.7791666666667,63.3362965242653
"AR24A",14,3,"a",1055,">0",1.90201556461163,0.484236891939179,242.4,159.3,0.66033,241.73967,158.63967,0.402139262314287,0.290331246815575,1,2017-10-24 23:19:16,40.1386666666667,-70.7791666666667,40.5434007124116
"AR24A",14,3,"b",1055,">0",1.90201556461163,0.484236891939179,228.6,148,0.784,227.816,147.216,0.390041209898093,0.252564378427083,1,2017-10-24 23:19:16,40.1386666666667,-70.7791666666667,40.5434007124116
"AR24A",14,4,"a",1055,">0",1.90201556461163,0.484236891939179,248.2,152,0.784,247.416,151.216,0.465533056975143,0.194532741879463,1,2017-10-24 23:21:20,40.1386666666667,-70.7791666666667,7.07019805026199
"AR24A",14,4,"b",1055,">0",1.90201556461163,0.484236891939179,240.6,149.1,0.784,239.816,148.316,0.442788718432698,0.20461842778807,1,2017-10-24 23:21:20,40.1386666666667,-70.7791666666667,7.07019805026199
"AR24A",14,4,"a",1055,"<10",1.90201556461163,0.484236891939179,155.6,96.29,0.784,154.816,95.506,0.287014195521785,0.129874521184172,1,2017-10-24 23:21:20,40.1386666666667,-70.7791666666667,7.07019805026199
"AR24A",14,4,"b",1055,"<10",1.90201556461163,0.484236891939179,172.3,105.5,0.66033,171.63967,104.83967,0.323259960560702,0.134370716948313,1,2017-10-24 23:21:20,40.1386666666667,-70.7791666666667,7.07019805026199
"AR24A",17,1,"a",1057,">0",1.90201556461163,0.484236891939179,98.75,75.05,0.784,97.966,74.266,0.2289450547499,0.418178168955656,1,2017-10-25 02:51:24,40.3645,-70.7725,84.7402055335735
"AR24A",17,1,"b",1055,">0",1.90201556461163,0.484236891939179,182.5,138.4,0.66033,181.83967,137.73967,0.213409644621661,0.387831264491924,1,2017-10-25 02:51:24,40.3645,-70.7725,84.7402055335735
"AR24A",17,2,"a",1055,">0",1.90201556461163,0.484236891939179,216.8,146.6,0.66033,216.13967,145.93967,0.339713311846726,0.297321028852192,1,2017-10-25 02:55:05,40.3645,-70.7725,51.9038804140868
