cruise,cast,niskin,date_time_utc,latitude,longitude,depth,method_contributor,replicate,filter_size,chl,phaeo,iode_quality_flag,project_id,nearest_station,distance
AE2426,12,10,2024-11-09T01:12:10Z,40.0482,-70.8842,60.677,method_Sosik,a,>0,0.231,0.245,1,NaN,L9,0.55
AE2426,12,10,2024-11-09T01:12:10Z,40.0482,-70.8842,60.677,method_Sosik,b,>0,0.203,0.221,1,NaN,L9,0.55
AE2426,12,13,2024-11-09T01:13:35Z,40.0482,-70.8842,44.893,method_Sosik,a,>0,0.694,0.357,1,NaN,L9,0.55
AE2426,12,13,2024-11-09T01:13:35Z,40.0482,-70.8842,44.893,method_Sosik,b,>0,0.807,0.467,1,NaN,L9,0.55
AE2426,12,16,2024-11-09T01:15:17Z,40.048,-70.8841,24.609,method_Sosik,a,>0,0.461,0.235,1,NaN,L9,0.55
AE2426,12,16,2024-11-09T01:15:17Z,40.048,-70.8841,24.609,method_Sosik,b,>0,0.463,0.245,1,NaN,L9,0.55
AE2426,12,19,2024-11-09T01:16:43Z,40.048,-70.8841,15.396,method_Sosik,a,>0,0.403,0.212,1,NaN,L9,0.55
AE2426,12,19,2024-11-09T01:16:43Z,40.048,-70.8841,15.396,method_Sosik,b,>0,0.413,0.209,1,NaN,L9,0.55
AE2426,12,24,2024-11-09T01:18:29Z,40.0481,-70.8842,3.176,method_Sosik,a,>0,0.012,0.037,3,NaN,L9,0.55
AE2426,12,24,2024-11-09T01:18:29Z,40.0481,-70.8842,3.176,method_Sosik,b,>0,0.008,0.033,3,NaN,L9,0.55
AE2426,12,24,2024-11-09T01:18:29Z,40.0481,-70.8842,3.176,method_Sosik,a,>0&<10,0.004,0.02,3,NaN,L9,0.55
AE2426,12,24,2024-11-09T01:18:29Z,40.0481,-70.8842,3.176,method_Sosik,b,>0&<10,0.003,0.018,3,NaN,L9,0.55
AE2426,15,3,2024-11-10T03:47:18Z,40.2566,-70.8838,100.151,method_Sosik,a,>0,0.037,0.08,1,NaN,L7,0.13
AE2426,15,3,2024-11-10T03:47:18Z,40.2566,-70.8838,100.151,method_Sosik,b,>0,0.04,0.077,1,NaN,L7,0.13
AE2426,15,5,2024-11-10T03:48:31Z,40.2567,-70.8837,80.249,method_Sosik,a,>0,0.082,0.139,1,NaN,L7,0.13
AE2426,15,5,2024-11-10T03:48:31Z,40.2567,-70.8837,80.249,method_Sosik,b,>0,0.133,0.154,1,NaN,L7,0.13
AE2426,15,7,2024-11-10T03:49:48Z,40.2567,-70.8837,59.73,method_Sosik,a,>0,0.13,0.121,1,NaN,L7,0.13
AE2426,15,7,2024-11-10T03:49:48Z,40.2567,-70.8837,59.73,method_Sosik,b,>0,0.199,0.14,1,NaN,L7,0.13
AE2426,15,10,2024-11-10T03:51:36Z,40.2568,-70.8836,45.426,method_Sosik,a,>0,0.388,0.204,1,NaN,L7,0.13
AE2426,15,10,2024-11-10T03:51:36Z,40.2568,-70.8836,45.426,method_Sosik,b,>0,0.433,0.23,1,NaN,L7,0.13
AE2426,15,14,2024-11-10T03:53:50Z,40.2569,-70.8835,20.039,method_Sosik,a,>0,1.614,0.636,1,NaN,L7,0.13
AE2426,15,14,2024-11-10T03:53:50Z,40.2569,-70.8835,20.039,method_Sosik,b,>0,1.712,0.72,1,NaN,L7,0.13
AE2426,15,18,2024-11-10T03:55:32Z,40.2569,-70.8834,3.755,method_Sosik,a,>0,1.428,0.672,1,NaN,L7,0.13
AE2426,15,18,2024-11-10T03:55:32Z,40.2569,-70.8834,3.755,method_Sosik,b,>0,1.448,0.587,1,NaN,L7,0.13
AE2426,15,18,2024-11-10T03:55:32Z,40.2569,-70.8834,3.755,method_Sosik,a,>0&<10,0.884,0.472,1,NaN,L7,0.13
AE2426,15,18,2024-11-10T03:55:32Z,40.2569,-70.8834,3.755,method_Sosik,b,>0&<10,0.786,0.411,1,NaN,L7,0.13
AE2426,16,1,2024-11-10T06:41:28Z,40.1492,-70.888,134.098,method_Sosik,a,>0,0.015,0.029,1,NaN,L8,0.15
AE2426,16,1,2024-11-10T06:41:28Z,40.1492,-70.888,134.098,method_Sosik,b,>0,0.016,0.029,1,NaN,L8,0.15
AE2426,16,3,2024-11-10T06:44:33Z,40.1487,-70.8891,102.39,method_Sosik,a,>0,0.033,0.072,1,NaN,L8,0.15
AE2426,16,3,2024-11-10T06:44:33Z,40.1487,-70.8891,102.39,method_Sosik,b,>0,0.031,0.064,1,NaN,L8,0.15
AE2426,16,4,2024-11-10T06:47:32Z,40.1488,-70.89,86.608,method_Sosik,a,>0,0.088,0.124,1,NaN,L8,0.15
AE2426,16,4,2024-11-10T06:47:32Z,40.1488,-70.89,86.608,method_Sosik,b,>0,0.088,0.125,1,NaN,L8,0.15
AE2426,16,5,2024-11-10T06:49:55Z,40.1485,-70.8907,65.122,method_Sosik,a,>0,0.105,0.117,1,NaN,L8,0.15
AE2426,16,5,2024-11-10T06:49:55Z,40.1485,-70.8907,65.122,method_Sosik,b,>0,0.115,0.112,1,NaN,L8,0.15
AE2426,16,6,2024-11-10T06:50:07Z,40.1485,-70.8908,65.109,method_Sosik,a,>0,0.159,0.126,3,NaN,L8,0.15
AE2426,16,6,2024-11-10T06:50:07Z,40.1485,-70.8908,65.109,method_Sosik,b,>0,0.108,0.104,3,NaN,L8,0.15
AE2426,16,6,2024-11-10T06:50:07Z,40.1485,-70.8908,65.109,method_Sosik,a,>0&<10,0.068,0.068,1,NaN,L8,0.15
AE2426,16,6,2024-11-10T06:50:07Z,40.1485,-70.8908,65.109,method_Sosik,b,>0&<10,0.113,0.063,1,NaN,L8,0.15
AE2426,16,7,2024-11-10T06:51:24Z,40.1486,-70.8913,52.632,method_Sosik,a,>0,0.159,0.125,1,NaN,L8,0.15
AE2426,16,7,2024-11-10T06:51:24Z,40.1486,-70.8913,52.632,method_Sosik,b,>0,0.216,0.183,1,NaN,L8,0.15
AE2426,16,10,2024-11-10T06:53:25Z,40.1488,-70.8922,35.703,method_Sosik,a,>0,0.249,0.194,1,NaN,L8,0.15
AE2426,16,10,2024-11-10T06:53:25Z,40.1488,-70.8922,35.703,method_Sosik,b,>0,0.284,0.209,1,NaN,L8,0.15
AE2426,16,13,2024-11-10T06:55:30Z,40.1488,-70.8931,19.973,method_Sosik,a,>0,1.665,0.65,1,NaN,L8,0.15
AE2426,16,13,2024-11-10T06:55:30Z,40.1488,-70.8931,19.973,method_Sosik,b,>0,1.557,0.64,1,NaN,L8,0.15
AE2426,16,13,2024-11-10T06:55:30Z,40.1488,-70.8931,19.973,method_Sosik,a,>0&<10,0.965,0.396,1,NaN,L8,0.15
AE2426,16,13,2024-11-10T06:55:30Z,40.1488,-70.8931,19.973,method_Sosik,b,>0&<10,1.082,0.459,1,NaN,L8,0.15
AE2426,16,16-17,2024-11-10T06:56:07Z,40.1487,-70.8934,20.149,method_Menden-Deuer,a,>0&<200,1.622,1.257,1,LTER,L8,0.15
AE2426,16,16-17,2024-11-10T06:56:07Z,40.1487,-70.8934,20.149,method_Menden-Deuer,b,>0&<200,1.677,1.339,1,LTER,L8,0.15
AE2426,16,16-17,2024-11-10T06:56:07Z,40.1487,-70.8934,20.149,method_Menden-Deuer,c,>0&<200,1.702,1.039,1,LTER,L8,0.15
AE2426,16,16-17,2024-11-10T06:56:07Z,40.1487,-70.8934,20.149,method_Menden-Deuer,a,>10&<200,0.203,0.437,1,LTER,L8,0.15
AE2426,16,16-17,2024-11-10T06:56:07Z,40.1487,-70.8934,20.149,method_Menden-Deuer,b,>10&<200,0.379,0.136,1,LTER,L8,0.15
AE2426,16,16-17,2024-11-10T06:56:07Z,40.1487,-70.8934,20.149,method_Menden-Deuer,c,>10&<200,0.382,0.128,1,LTER,L8,0.15
AE2426,16,19,2024-11-10T06:57:57Z,40.1484,-70.8941,3.325,method_Sosik,a,>0,1.448,0.615,1,NaN,L8,0.15
AE2426,16,19,2024-11-10T06:57:57Z,40.1484,-70.8941,3.325,method_Sosik,b,>0,1.439,0.656,1,NaN,L8,0.15
AE2426,16,19,2024-11-10T06:57:57Z,40.1484,-70.8941,3.325,method_Sosik,a,>0&<10,0.997,0.464,1,NaN,L8,0.15
AE2426,16,19,2024-11-10T06:57:57Z,40.1484,-70.8941,3.325,method_Sosik,b,>0&<10,0.941,0.408,1,NaN,L8,0.15
AE2426,16,22-23-24,2024-11-10T06:58:42Z,40.1483,-70.8944,3.261,method_Menden-Deuer,a,>0&<200,1.962,1.29,1,LTER,L8,0.15
AE2426,16,22-23-24,2024-11-10T06:58:42Z,40.1483,-70.8944,3.261,method_Menden-Deuer,b,>0&<200,1.349,2.132,1,LTER,L8,0.15
AE2426,16,22-23-24,2024-11-10T06:58:42Z,40.1483,-70.8944,3.261,method_Menden-Deuer,c,>0&<200,2.68,-0.626,3,LTER,L8,0.15
AE2426,16,22-23-24,2024-11-10T06:58:42Z,40.1483,-70.8944,3.261,method_Menden-Deuer,a,>10&<200,0.228,0.504,1,LTER,L8,0.15
AE2426,16,22-23-24,2024-11-10T06:58:42Z,40.1483,-70.8944,3.261,method_Menden-Deuer,b,>10&<200,0.321,0.378,1,LTER,L8,0.15
AE2426,16,22-23-24,2024-11-10T06:58:42Z,40.1483,-70.8944,3.261,method_Menden-Deuer,c,>10&<200,0.278,0.35,1,LTER,L8,0.15
AE2426,17,4,2024-11-10T09:45:57Z,40.3635,-70.8815,52.422,method_Sosik,a,>0,0.375,0.213,1,NaN,L6,0.15
AE2426,17,4,2024-11-10T09:45:57Z,40.3635,-70.8815,52.422,method_Sosik,b,>0,0.383,0.222,1,NaN,L6,0.15
AE2426,17,4,2024-11-10T09:45:57Z,40.3635,-70.8815,52.422,method_Sosik,a,>0&<10,0.142,0.103,1,NaN,L6,0.15
AE2426,17,4,2024-11-10T09:45:57Z,40.3635,-70.8815,52.422,method_Sosik,b,>0&<10,0.096,0.096,1,NaN,L6,0.15
AE2426,17,9,2024-11-10T09:49:02Z,40.3634,-70.8816,35.208,method_Sosik,a,>0,1.421,0.667,1,NaN,L6,0.15
AE2426,17,9,2024-11-10T09:49:02Z,40.3634,-70.8816,35.208,method_Sosik,b,>0,1.279,0.574,1,NaN,L6,0.15
AE2426,17,9,2024-11-10T09:49:02Z,40.3634,-70.8816,35.208,method_Sosik,a,>0&<10,0.85,0.395,1,NaN,L6,0.15
AE2426,17,9,2024-11-10T09:49:02Z,40.3634,-70.8816,35.208,method_Sosik,b,>0&<10,0.711,0.393,1,NaN,L6,0.15
AE2426,17,14,2024-11-10T09:51:53Z,40.3632,-70.8818,20.659,method_Sosik,a,>0,1.19,0.556,1,NaN,L6,0.15
AE2426,17,14,2024-11-10T09:51:53Z,40.3632,-70.8818,20.659,method_Sosik,b,>0,1.275,0.613,1,NaN,L6,0.15
AE2426,17,18,2024-11-10T09:54:18Z,40.3631,-70.8821,2.732,method_Sosik,a,>0,1.497,0.755,1,NaN,L6,0.15
AE2426,17,18,2024-11-10T09:54:18Z,40.3631,-70.8821,2.732,method_Sosik,b,>0,1.279,0.591,1,NaN,L6,0.15
AE2426,17,18,2024-11-10T09:54:18Z,40.3631,-70.8821,2.732,method_Sosik,a,>0&<10,0.783,0.371,1,NaN,L6,0.15
AE2426,17,18,2024-11-10T09:54:18Z,40.3631,-70.8821,2.732,method_Sosik,b,>0&<10,0.89,0.402,1,NaN,L6,0.15
AE2426,17,21-22-23,2024-11-10T09:54:53Z,40.363,-70.8822,2.576,method_Menden-Deuer,a,>0&<200,1.412,1.047,1,LTER,L6,0.15
AE2426,17,21-22-23,2024-11-10T09:54:53Z,40.363,-70.8822,2.576,method_Menden-Deuer,b,>0&<200,1.87,0.641,1,LTER,L6,0.15
AE2426,17,21-22-23,2024-11-10T09:54:53Z,40.363,-70.8822,2.576,method_Menden-Deuer,c,>0&<200,0.898,1.771,1,LTER,L6,0.15
AE2426,17,21-22-23,2024-11-10T09:54:53Z,40.363,-70.8822,2.576,method_Menden-Deuer,a,>10&<200,0.481,-0.055,3,LTER,L6,0.15
AE2426,17,21-22-23,2024-11-10T09:54:53Z,40.363,-70.8822,2.576,method_Menden-Deuer,b,>10&<200,0.357,0.142,1,LTER,L6,0.15
AE2426,17,21-22-23,2024-11-10T09:54:53Z,40.363,-70.8822,2.576,method_Menden-Deuer,c,>10&<200,0.374,0.108,1,LTER,L6,0.15
AE2426,18,1,2024-11-10T12:51:42Z,40.7001,-70.8845,59.893,method_Sosik,a,>0,0.474,0.56,1,NaN,L4,0.36
AE2426,18,1,2024-11-10T12:51:42Z,40.7001,-70.8845,59.893,method_Sosik,b,>0,0.455,0.583,1,NaN,L4,0.36
AE2426,18,3,2024-11-10T12:54:22Z,40.7002,-70.8844,51.907,method_Sosik,a,>0,0.321,0.223,1,NaN,L4,0.36
AE2426,18,3,2024-11-10T12:54:22Z,40.7002,-70.8844,51.907,method_Sosik,b,>0,0.269,0.251,1,NaN,L4,0.36
AE2426,18,5,2024-11-10T12:56:39Z,40.7002,-70.8844,43.578,method_Sosik,a,>0,0.403,0.313,1,NaN,L4,0.36
AE2426,18,5,2024-11-10T12:56:39Z,40.7002,-70.8844,43.578,method_Sosik,b,>0,0.475,0.327,1,NaN,L4,0.36
AE2426,18,5,2024-11-10T12:56:39Z,40.7002,-70.8844,43.578,method_Sosik,a,>0&<10,0.244,0.177,1,NaN,L4,0.36
AE2426,18,5,2024-11-10T12:56:39Z,40.7002,-70.8844,43.578,method_Sosik,b,>0&<10,0.264,0.261,1,NaN,L4,0.36
AE2426,18,9,2024-11-10T13:00:27Z,40.7004,-70.8844,33.918,method_Sosik,a,>0,1.031,0.457,1,NaN,L4,0.36
AE2426,18,9,2024-11-10T13:00:27Z,40.7004,-70.8844,33.918,method_Sosik,b,>0,0.936,0.442,1,NaN,L4,0.36
AE2426,18,11,2024-11-10T13:01:56Z,40.7005,-70.8844,28.128,method_Sosik,a,>0,1.184,0.511,1,NaN,L4,0.36
AE2426,18,11,2024-11-10T13:01:56Z,40.7005,-70.8844,28.128,method_Sosik,b,>0,1.301,0.527,1,NaN,L4,0.36
AE2426,18,11,2024-11-10T13:01:56Z,40.7005,-70.8844,28.128,method_Sosik,a,>0&<10,0.728,0.327,1,NaN,L4,0.36
AE2426,18,11,2024-11-10T13:01:56Z,40.7005,-70.8844,28.128,method_Sosik,b,>0&<10,0.633,0.336,1,NaN,L4,0.36
AE2426,18,15,2024-11-10T13:04:23Z,40.7007,-70.8844,15.428,method_Sosik,a,>0,1.414,0.623,1,NaN,L4,0.36
AE2426,18,15,2024-11-10T13:04:23Z,40.7007,-70.8844,15.428,method_Sosik,b,>0,1.277,0.514,1,NaN,L4,0.36
AE2426,18,19,2024-11-10T13:06:09Z,40.7008,-70.8845,2.468,method_Sosik,a,>0,1.346,0.621,1,NaN,L4,0.36
AE2426,18,19,2024-11-10T13:06:09Z,40.7008,-70.8845,2.468,method_Sosik,b,>0,1.326,0.523,1,NaN,L4,0.36
AE2426,18,19,2024-11-10T13:06:09Z,40.7008,-70.8845,2.468,method_Sosik,a,>0&<10,0.813,0.372,1,NaN,L4,0.36
AE2426,18,19,2024-11-10T13:06:09Z,40.7008,-70.8845,2.468,method_Sosik,b,>0&<10,0.894,0.359,1,NaN,L4,0.36
AE2426,18,22-23-24,2024-11-10T13:06:44Z,40.7009,-70.8844,2.892,method_Menden-Deuer,a,>0&<200,0.912,2.115,1,LTER,L4,0.36
AE2426,18,22-23-24,2024-11-10T13:06:44Z,40.7009,-70.8844,2.892,method_Menden-Deuer,b,>0&<200,2.472,-0.126,3,LTER,L4,0.36
AE2426,18,22-23-24,2024-11-10T13:06:44Z,40.7009,-70.8844,2.892,method_Menden-Deuer,c,>0&<200,1.444,0.98,1,LTER,L4,0.36
AE2426,18,22-23-24,2024-11-10T13:06:44Z,40.7009,-70.8844,2.892,method_Menden-Deuer,a,>10&<200,0.639,0.058,1,LTER,L4,0.36
AE2426,18,22-23-24,2024-11-10T13:06:44Z,40.7009,-70.8844,2.892,method_Menden-Deuer,b,>10&<200,0.583,0.094,1,LTER,L4,0.36
AE2426,18,22-23-24,2024-11-10T13:06:44Z,40.7009,-70.8844,2.892,method_Menden-Deuer,c,>10&<200,0.514,0.053,1,LTER,L4,0.36
AE2426,19,1,2024-11-11T02:57:33Z,41.0314,-70.8833,39.592,method_Sosik,a,>0,1.383,0.517,1,NaN,L2,0.15
AE2426,19,1,2024-11-11T02:57:33Z,41.0314,-70.8833,39.592,method_Sosik,b,>0,1.521,0.532,1,NaN,L2,0.15
AE2426,19,4,2024-11-11T02:58:57Z,41.0312,-70.8832,19.115,method_Sosik,a,>0,1.774,0.586,1,NaN,L2,0.15
AE2426,19,4,2024-11-11T02:58:57Z,41.0312,-70.8832,19.115,method_Sosik,b,>0,1.85,0.508,1,NaN,L2,0.15
AE2426,19,7,2024-11-11T03:00:02Z,41.031,-70.8832,4.262,method_Sosik,a,>0,1.739,0.51,1,NaN,L2,0.15
AE2426,19,7,2024-11-11T03:00:02Z,41.031,-70.8832,4.262,method_Sosik,b,>0,1.652,0.582,1,NaN,L2,0.15
AE2426,19,7,2024-11-11T03:00:02Z,41.031,-70.8832,4.262,method_Sosik,a,>0&<10,0.702,0.298,1,NaN,L2,0.15
AE2426,19,7,2024-11-11T03:00:02Z,41.031,-70.8832,4.262,method_Sosik,b,>0&<10,0.888,0.348,1,NaN,L2,0.15
AE2426,20,1,2024-11-11T06:41:38Z,41.323,-70.5511,11.208,method_Sosik,a,>0,6.375,2.331,1,NaN,MVCO,1.13
AE2426,20,1,2024-11-11T06:41:38Z,41.323,-70.5511,11.208,method_Sosik,b,>0,6.375,2.519,1,NaN,MVCO,1.13
AE2426,20,1,2024-11-11T06:41:38Z,41.323,-70.5511,11.208,method_Sosik,a,>0&<10,0.585,0.361,3,NaN,MVCO,1.13
AE2426,20,1,2024-11-11T06:41:38Z,41.323,-70.5511,11.208,method_Sosik,b,>0&<10,1.392,0.598,3,NaN,MVCO,1.13
AE2426,20,3,2024-11-11T06:43:00Z,41.323,-70.5502,7.764,method_Sosik,a,>0,6.375,2.481,1,NaN,MVCO,1.13
AE2426,20,3,2024-11-11T06:43:00Z,41.323,-70.5502,7.764,method_Sosik,b,>0,6.795,2.511,1,NaN,MVCO,1.13
AE2426,20,3,2024-11-11T06:43:00Z,41.323,-70.5502,7.764,method_Sosik,a,>0&<10,0.918,0.495,1,NaN,MVCO,1.13
AE2426,20,3,2024-11-11T06:43:00Z,41.323,-70.5502,7.764,method_Sosik,b,>0&<10,0.672,0.444,1,NaN,MVCO,1.13
AE2426,20,5,2024-11-11T06:43:59Z,41.323,-70.5496,3.316,method_Sosik,a,>0,6.248,2.586,1,NaN,MVCO,1.13
AE2426,20,5,2024-11-11T06:43:59Z,41.323,-70.5496,3.316,method_Sosik,b,>0,6.115,2.372,1,NaN,MVCO,1.13
AE2426,20,5,2024-11-11T06:43:59Z,41.323,-70.5496,3.316,method_Sosik,a,>0&<10,0.948,0.518,3,NaN,MVCO,1.13
AE2426,20,5,2024-11-11T06:43:59Z,41.323,-70.5496,3.316,method_Sosik,b,>0&<10,3.606,1.451,3,NaN,MVCO,1.13
EN727,1,2,2025-01-24T19:04:27Z,41.1963,-70.8888,16.096,method_Sosik,a,>0,2.132,0.615,1,LTER,L1,0.31
EN727,1,2,2025-01-24T19:04:27Z,41.1963,-70.8888,16.096,method_Sosik,b,>0,2.169,0.589,1,LTER,L1,0.31
EN727,1,2,2025-01-24T19:04:27Z,41.1963,-70.8888,16.096,method_Sosik,a,>0&<10,0.644,0.379,1,LTER,L1,0.31
EN727,1,2,2025-01-24T19:04:27Z,41.1963,-70.8888,16.096,method_Sosik,b,>0&<10,0.721,0.389,1,LTER,L1,0.31
EN727,1,2,2025-01-24T19:04:27Z,41.1963,-70.8888,16.096,method_Rynearson,a,>20,1.046,0.116,1,LTER,L1,0.31
EN727,1,2,2025-01-24T19:04:27Z,41.1963,-70.8888,16.096,method_Rynearson,b,>20,1.499,0.149,1,LTER,L1,0.31
EN727,1,2,2025-01-24T19:04:27Z,41.1963,-70.8888,16.096,method_Rynearson,a,>5,1.818,0.314,1,LTER,L1,0.31
EN727,1,2,2025-01-24T19:04:27Z,41.1963,-70.8888,16.096,method_Rynearson,b,>5,1.914,0.362,1,LTER,L1,0.31
EN727,1,8,2025-01-24T19:07:19Z,41.1963,-70.8895,9.943,method_Sosik,a,>0,2.1,0.655,1,LTER,L1,0.31
EN727,1,8,2025-01-24T19:07:19Z,41.1963,-70.8895,9.943,method_Sosik,b,>0,2.167,0.599,1,LTER,L1,0.31
EN727,1,8,2025-01-24T19:07:19Z,41.1963,-70.8895,9.943,method_Rynearson,a,>20,1.735,0.164,1,LTER,L1,0.31
EN727,1,8,2025-01-24T19:07:19Z,41.1963,-70.8895,9.943,method_Rynearson,b,>20,1.494,0.308,1,LTER,L1,0.31
EN727,1,8,2025-01-24T19:07:19Z,41.1963,-70.8895,9.943,method_Rynearson,a,>5,1.745,0.401,1,LTER,L1,0.31
EN727,1,8,2025-01-24T19:07:19Z,41.1963,-70.8895,9.943,method_Rynearson,b,>5,1.956,0.362,1,LTER,L1,0.31
EN727,1,15,2025-01-24T19:10:30Z,41.1961,-70.89,3.07,method_Sosik,a,>0,2.301,0.564,1,LTER,L1,0.31
EN727,1,15,2025-01-24T19:10:30Z,41.1961,-70.89,3.07,method_Sosik,b,>0,2.229,0.561,1,LTER,L1,0.31
EN727,1,15,2025-01-24T19:10:30Z,41.1961,-70.89,3.07,method_Sosik,a,>0&<10,0.51,0.339,1,LTER,L1,0.31
EN727,1,15,2025-01-24T19:10:30Z,41.1961,-70.89,3.07,method_Sosik,b,>0&<10,0.604,0.436,1,LTER,L1,0.31
EN727,1,15,2025-01-24T19:10:30Z,41.1961,-70.89,3.07,method_Rynearson,a,>20,1.557,0.272,1,LTER,L1,0.31
EN727,1,15,2025-01-24T19:10:30Z,41.1961,-70.89,3.07,method_Rynearson,b,>20,1.609,0.178,1,LTER,L1,0.31
EN727,1,15,2025-01-24T19:10:30Z,41.1961,-70.89,3.07,method_Rynearson,a,>5,1.976,0.331,3,LTER,L1,0.31
EN727,1,15,2025-01-24T19:10:30Z,41.1961,-70.89,3.07,method_Rynearson,b,>5,0.762,0.175,3,LTER,L1,0.31
EN727,1,19-20-21,2025-01-24T19:11:26Z,41.1961,-70.8901,3.105,method_Menden-Deuer,a,>0&<200,2.879,0.581,1,LTER,L1,0.31
EN727,1,19-20-21,2025-01-24T19:11:26Z,41.1961,-70.8901,3.105,method_Menden-Deuer,b,>0&<200,2.678,0.582,1,LTER,L1,0.31
EN727,1,19-20-21,2025-01-24T19:11:26Z,41.1961,-70.8901,3.105,method_Menden-Deuer,c,>0&<200,2.779,0.553,1,LTER,L1,0.31
EN727,1,19-20-21,2025-01-24T19:11:26Z,41.1961,-70.8901,3.105,method_Menden-Deuer,d,>0&<200,2.85,0.471,1,LTER,L1,0.31
EN727,1,19-20-21,2025-01-24T19:11:26Z,41.1961,-70.8901,3.105,method_Menden-Deuer,e,>0&<200,2.921,0.445,1,LTER,L1,0.31
EN727,1,19-20-21,2025-01-24T19:11:26Z,41.1961,-70.8901,3.105,method_Menden-Deuer,f,>0&<200,3.104,0.256,3,LTER,L1,0.31
EN727,1,19-20-21,2025-01-24T19:11:26Z,41.1961,-70.8901,3.105,method_Menden-Deuer,a,>10&<200,2.265,-0.135,3,LTER,L1,0.31
EN727,1,19-20-21,2025-01-24T19:11:26Z,41.1961,-70.8901,3.105,method_Menden-Deuer,b,>10&<200,2.283,-0.091,3,LTER,L1,0.31
EN727,1,19-20-21,2025-01-24T19:11:26Z,41.1961,-70.8901,3.105,method_Menden-Deuer,c,>10&<200,2.135,-0.094,3,LTER,L1,0.31
EN727,1,19-20-21,2025-01-24T19:11:26Z,41.1961,-70.8901,3.105,method_Menden-Deuer,d,>10&<200,2.105,-0.086,3,LTER,L1,0.31
EN727,1,19-20-21,2025-01-24T19:11:26Z,41.1961,-70.8901,3.105,method_Menden-Deuer,e,>10&<200,2.088,-0.13,3,LTER,L1,0.31
EN727,1,19-20-21,2025-01-24T19:11:26Z,41.1961,-70.8901,3.105,method_Menden-Deuer,f,>10&<200,1.958,-0.061,3,LTER,L1,0.31
EN727,2,2,2025-01-25T04:18:27Z,41.0285,-70.8858,40.732,method_Sosik,a,>0,2.736,0.825,1,LTER,L2,0.24
EN727,2,2,2025-01-25T04:18:27Z,41.0285,-70.8858,40.732,method_Sosik,b,>0,2.474,0.59,1,LTER,L2,0.24
EN727,2,5,2025-01-25T04:20:55Z,41.0282,-70.8862,21.677,method_Sosik,a,>0,2.365,0.627,1,LTER,L2,0.24
EN727,2,5,2025-01-25T04:20:55Z,41.0282,-70.8862,21.677,method_Sosik,b,>0,2.018,0.589,1,LTER,L2,0.24
EN727,2,5,2025-01-25T04:20:55Z,41.0282,-70.8862,21.677,method_Sosik,a,>0&<10,0.497,0.308,1,LTER,L2,0.24
EN727,2,5,2025-01-25T04:20:55Z,41.0282,-70.8862,21.677,method_Sosik,b,>0&<10,0.528,0.363,1,LTER,L2,0.24
EN727,2,5,2025-01-25T04:20:55Z,41.0282,-70.8862,21.677,method_Rynearson,a,>20,1.45,0.169,1,LTER,L2,0.24
EN727,2,5,2025-01-25T04:20:55Z,41.0282,-70.8862,21.677,method_Rynearson,b,>20,1.496,0.156,1,LTER,L2,0.24
EN727,2,5,2025-01-25T04:20:55Z,41.0282,-70.8862,21.677,method_Rynearson,a,>5,1.941,0.239,1,LTER,L2,0.24
EN727,2,5,2025-01-25T04:20:55Z,41.0282,-70.8862,21.677,method_Rynearson,b,>5,1.749,0.364,1,LTER,L2,0.24
EN727,2,11,2025-01-25T04:23:47Z,41.0281,-70.8866,10.011,method_Sosik,a,>0,2.237,0.558,1,LTER,L2,0.24
EN727,2,11,2025-01-25T04:23:47Z,41.0281,-70.8866,10.011,method_Sosik,b,>0,2.208,0.557,1,LTER,L2,0.24
EN727,2,11,2025-01-25T04:23:47Z,41.0281,-70.8866,10.011,method_Sosik,a,>0&<10,0.797,0.331,1,LTER,L2,0.24
EN727,2,11,2025-01-25T04:23:47Z,41.0281,-70.8866,10.011,method_Sosik,b,>0&<10,0.774,0.384,1,LTER,L2,0.24
EN727,2,11,2025-01-25T04:23:47Z,41.0281,-70.8866,10.011,method_Rynearson,a,>20,1.294,0.083,1,LTER,L2,0.24
EN727,2,11,2025-01-25T04:23:47Z,41.0281,-70.8866,10.011,method_Rynearson,b,>20,1.405,0.165,1,LTER,L2,0.24
EN727,2,11,2025-01-25T04:23:47Z,41.0281,-70.8866,10.011,method_Rynearson,a,>5,1.897,0.311,1,LTER,L2,0.24
EN727,2,11,2025-01-25T04:23:47Z,41.0281,-70.8866,10.011,method_Rynearson,b,>5,1.842,0.189,1,LTER,L2,0.24
EN727,2,16,2025-01-25T04:25:49Z,41.028,-70.8869,4.866,method_Sosik,a,>0,1.859,0.602,3,LTER,L2,0.24
EN727,2,16,2025-01-25T04:25:49Z,41.028,-70.8869,4.866,method_Sosik,b,>0,2.439,0.553,3,LTER,L2,0.24
EN727,2,16,2025-01-25T04:25:49Z,41.028,-70.8869,4.866,method_Sosik,a,>0&<10,0.583,0.345,1,LTER,L2,0.24
EN727,2,16,2025-01-25T04:25:49Z,41.028,-70.8869,4.866,method_Sosik,b,>0&<10,0.614,0.348,1,LTER,L2,0.24
EN727,2,16,2025-01-25T04:25:49Z,41.028,-70.8869,4.866,method_Rynearson,a,>20,1.803,0.184,1,LTER,L2,0.24
EN727,2,16,2025-01-25T04:25:49Z,41.028,-70.8869,4.866,method_Rynearson,b,>20,1.493,0.257,1,LTER,L2,0.24
EN727,2,16,2025-01-25T04:25:49Z,41.028,-70.8869,4.866,method_Rynearson,a,>5,1.846,0.291,1,LTER,L2,0.24
